log dump 1800
    i,  t(s),    U(V),    I(A), Tself, Tprob
  147,  1498,  3.9716,  0.5369,  24.1, 811.1
  148,  1508,  3.9710,  0.5369,  24.1, 811.1
  149,  1518,  3.9705,  0.5369,  24.1, 811.1
  150,  1528,  3.9700,  0.5369,  24.1, 811.1
  151,  1538,  3.9695,  0.5369,  24.1, 811.1
  152,  1548,  3.9690,  0.5369,  24.1, 811.1
  153,  1558,  3.9683,  0.5369,  24.1, 811.1
  154,  1568,  3.9679,  0.5369,  24.1, 811.1
  155,  1578,  3.9673,  0.5369,  24.1, 811.1
  156,  1588,  3.9667,  0.5369,  24.1, 811.1
  157,  1598,  3.9662,  0.5369,  24.1, 811.1
  158,  1608,  3.9657,  0.5369,  24.1, 811.1
  159,  1618,  3.9652,  0.5369,  24.1, 811.1
  160,  1628,  3.9646,  0.5369,  24.1, 811.1
  161,  1638,  3.9641,  0.5369,  24.1, 811.1
  162,  1648,  3.9637,  0.5369,  24.1, 811.1
  163,  1658,  3.9631,  0.5369,  24.1, 811.1
  164,  1668,  3.9625,  0.5369,  24.1, 811.1
  165,  1678,  3.9620,  0.5369,  24.1, 811.1
  166,  1688,  3.9615,  0.5369,  24.1, 811.1
  167,  1698,  3.9609,  0.5369,  24.1, 811.1
  168,  1708,  3.9604,  0.5369,  24.1, 811.1
  169,  1718,  3.9598,  0.5369,  24.1, 811.1
  170,  1728,  3.9594,  0.5369,  24.1, 811.1
  171,  1738,  3.9588,  0.5369,  24.1, 811.1
  172,  1748,  3.9583,  0.5369,  24.1, 811.1
  173,  1758,  3.9579,  0.5369,  24.1, 811.1
  174,  1768,  3.9573,  0.5369,  24.1, 811.1
  175,  1778,  3.9567,  0.5369,  24.1, 811.1
  176,  1788,  3.9562,  0.5369,  24.1, 811.1
  177,  1798,  3.9558,  0.5369,  24.1, 811.1
  178,  1808,  3.9551,  0.5369,  24.1, 811.1
  179,  1818,  3.9546,  0.5369,  24.1, 811.1
  180,  1828,  3.9541,  0.5369,  24.1, 811.1
  181,  1838,  3.9535,  0.5369,  24.1, 811.1
  182,  1848,  3.9530,  0.5369,  24.1, 811.1
  183,  1858,  3.9524,  0.5369,  24.1, 811.1
  184,  1868,  3.9518,  0.5369,  24.1, 811.1
  185,  1878,  3.9514,  0.5369,  24.1, 811.1
  186,  1888,  3.9509,  0.5369,  24.1, 811.1
  187,  1898,  3.9503,  0.5369,  24.1, 811.1
  188,  1908,  3.9498,  0.5369,  24.1, 811.1
  189,  1918,  3.9494,  0.5368,  24.1, 811.1
  190,  1928,  3.9488,  0.5369,  24.1, 811.1
  191,  1938,  3.9482,  0.5369,  24.1, 811.1
  192,  1948,  3.9477,  0.5369,  24.1, 811.1
  193,  1958,  3.9472,  0.5368,  24.1, 811.1
  194,  1968,  3.9466,  0.5369,  24.1, 811.1
  195,  1978,  3.9461,  0.5368,  24.1, 811.1
  196,  1988,  3.9456,  0.5369,  24.1, 811.1
  197,  1998,  3.9451,  0.5368,  24.1, 811.1
  198,  2008,  3.9445,  0.5369,  24.1, 811.1
  199,  2018,  3.9442,  0.5368,  24.1, 811.1
  200,  2028,  3.9435,  0.5368,  24.1, 811.1
  201,  2038,  3.9430,  0.5368,  24.1, 811.1
  202,  2048,  3.9425,  0.5368,  24.1, 811.1
  203,  2058,  3.9420,  0.5368,  24.1, 811.1
