2015/04/18 08:47:25,V,mA,mAh,mWh,T,S
2015/04/18 09:31:33,5.0515,26.718,19.472,98.358,22.3,2663
2015/04/18 09:31:34,5.0515,26.717,19.479,98.396,22.3,2664
2015/04/18 09:31:35,5.0514,26.717,19.486,98.433,22.3,2665
2015/04/18 09:31:36,5.0517,26.716,19.494,98.471,22.3,2666
2015/04/18 09:31:37,5.0514,26.716,19.501,98.508,22.2,2667
2015/04/18 09:31:38,5.0514,26.716,19.509,98.546,22.3,2668
2015/04/18 09:31:39,5.0517,26.716,19.516,98.583,22.3,2669
2015/04/18 09:31:40,5.0514,26.717,19.524,98.621,22.2,2670
2015/04/18 09:31:41,5.0513,26.717,19.531,98.658,22.2,2671
2015/04/18 09:31:42,5.0515,26.717,19.538,98.696,22.2,2672
2015/04/18 09:31:43,5.0514,26.717,19.546,98.733,22.2,2673
2015/04/18 09:31:44,5.0511,26.717,19.553,98.771,22.2,2674
2015/04/18 09:31:45,5.0515,26.717,19.561,98.808,22.2,2675
2015/04/18 09:31:46,5.0514,26.717,19.568,98.846,22.1,2676
2015/04/18 09:31:47,5.0513,26.717,19.576,98.883,22.1,2677
2015/04/18 09:31:48,5.0515,26.718,19.583,98.921,22.1,2678
2015/04/18 09:31:49,5.0515,26.717,19.590,98.958,22.1,2679
2015/04/18 09:31:50,5.0510,26.718,19.598,98.996,22.1,2680
2015/04/18 09:31:51,5.0514,26.717,19.605,99.033,22.1,2681
2015/04/18 09:31:52,5.0514,26.717,19.613,99.071,22.1,2682
2015/04/18 09:31:53,5.0512,26.717,19.620,99.108,22.1,2683
2015/04/18 09:31:54,5.0513,26.717,19.627,99.145,22.1,2684
2015/04/18 09:31:55,5.0513,26.717,19.635,99.183,22.1,2685
2015/04/18 09:31:56,5.0512,26.717,19.642,99.220,22.1,2686
2015/04/18 09:31:57,5.0513,26.716,19.650,99.258,22.1,2687
2015/04/18 09:31:58,5.0514,26.717,19.657,99.295,22.1,2688
2015/04/18 09:31:59,5.0513,26.716,19.665,99.333,22.1,2689
2015/04/18 09:32:00,5.0515,26.718,19.672,99.370,22.1,2690
2015/04/18 09:32:01,5.0516,26.717,19.679,99.408,22.1,2691
2015/04/18 09:32:02,5.0512,26.716,19.687,99.445,22.1,2692
2015/04/18 09:32:03,5.0514,26.715,19.694,99.483,22.1,2693
2015/04/18 09:32:04,5.0514,26.715,19.702,99.520,22.1,2694
2015/04/18 09:32:05,5.0511,26.716,19.709,99.558,22.1,2695
2015/04/18 09:32:06,5.0513,26.716,19.717,99.595,22.1,2696
2015/04/18 09:32:07,5.0514,26.716,19.724,99.633,22.1,2697
2015/04/18 09:32:08,5.0512,26.716,19.731,99.670,22.1,2698
2015/04/18 09:32:09,5.0513,26.716,19.739,99.708,22.1,2699
2015/04/18 09:32:10,5.0514,26.716,19.746,99.745,22.1,2700
2015/04/18 09:32:11,5.0512,26.717,19.754,99.783,22.1,2701
2015/04/18 09:32:12,5.0513,26.719,19.761,99.820,22.1,2702
2015/04/18 09:32:13,5.0516,26.719,19.769,99.858,22.1,2703
2015/04/18 09:32:14,5.0513,26.719,19.776,99.895,22.1,2704
2015/04/18 09:32:15,5.0514,26.719,19.783,99.933,22.1,2705
2015/04/18 09:32:16,5.0515,26.719,19.791,99.970,22.1,2706
2015/04/18 09:32:17,5.0511,26.719,19.798,100.008,22.1,2707
2015/04/18 09:32:18,5.0514,26.719,19.806,100.045,22.1,2708
2015/04/18 09:32:19,5.0513,26.719,19.813,100.083,22.1,2709
2015/04/18 09:32:20,5.0512,26.718,19.820,100.120,22.1,2710
2015/04/18 09:32:21,5.0514,26.718,19.828,100.158,22.1,2711
2015/04/18 09:32:22,5.0514,26.718,19.835,100.195,22.1,2712
2015/04/18 09:32:23,5.0513,26.718,19.843,100.233,22.1,2713
2015/04/18 09:32:24,5.0512,26.717,19.850,100.270,22.1,2714
2015/04/18 09:32:25,5.0515,26.718,19.858,100.308,22.1,2715
2015/04/18 09:32:26,5.0514,26.718,19.865,100.345,22.1,2716
2015/04/18 09:32:27,5.0513,26.719,19.872,100.383,22.1,2717
2015/04/18 09:32:28,5.0515,26.718,19.880,100.420,22.1,2718
2015/04/18 09:32:29,5.0512,26.718,19.887,100.458,22.1,2719
2015/04/18 09:32:30,5.0515,26.718,19.895,100.495,22.1,2720
2015/04/18 09:32:31,5.0515,26.719,19.902,100.533,22.1,2721
2015/04/18 09:32:32,5.0514,26.718,19.910,100.570,22.1,2722
2015/04/18 09:32:33,5.0514,26.718,19.917,100.608,22.1,2723
2015/04/18 09:32:34,5.0515,26.716,19.924,100.645,22.1,2724
2015/04/18 09:32:35,5.0513,26.716,19.932,100.683,22.1,2725
2015/04/18 09:32:36,5.0513,26.718,19.939,100.720,22.1,2726
2015/04/18 09:32:37,5.0512,26.718,19.947,100.758,22.1,2727
2015/04/18 09:32:38,5.0512,26.718,19.954,100.795,22.1,2728
2015/04/18 09:32:39,5.0513,26.719,19.961,100.833,22.1,2729
2015/04/18 09:32:40,5.0514,26.718,19.969,100.870,22.1,2730
2015/04/18 09:32:41,5.0512,26.718,19.976,100.908,22.1,2731
2015/04/18 09:32:42,5.0513,26.719,19.984,100.945,22.1,2732
2015/04/18 09:32:43,5.0513,26.720,19.991,100.983,22.1,2733
2015/04/18 09:32:44,5.0511,26.719,19.999,101.020,22.1,2734
2015/04/18 09:32:45,5.0513,26.718,20.006,101.058,22.1,2735
2015/04/18 09:32:46,5.0514,26.718,20.013,101.095,22.1,2736
2015/04/18 09:32:47,5.0513,26.717,20.021,101.133,22.1,2737
2015/04/18 09:32:48,5.0513,26.718,20.028,101.170,22.1,2738
2015/04/18 09:32:49,5.0513,26.719,20.036,101.208,22.1,2739
2015/04/18 09:32:50,5.0512,26.718,20.043,101.245,22.1,2740
2015/04/18 09:32:51,5.0514,26.718,20.051,101.283,22.1,2741
2015/04/18 09:32:52,5.0514,26.717,20.058,101.320,22.1,2742
2015/04/18 09:32:53,5.0512,26.717,20.065,101.358,22.1,2743
2015/04/18 09:32:54,5.0513,26.716,20.073,101.395,22.1,2744
2015/04/18 09:32:55,5.0512,26.717,20.080,101.432,22.1,2745
2015/04/18 09:32:56,5.0510,26.716,20.088,101.470,22.1,2746
2015/04/18 09:32:57,5.0513,26.717,20.095,101.507,22.1,2747
2015/04/18 09:32:58,5.0512,26.717,20.102,101.545,22.1,2748
2015/04/18 09:32:59,5.0511,26.718,20.110,101.582,22.1,2749
2015/04/18 09:33:00,5.0514,26.718,20.117,101.620,22.1,2750
2015/04/18 09:33:01,5.0512,26.718,20.125,101.657,22.1,2751
2015/04/18 09:33:02,5.0513,26.718,20.132,101.695,22.1,2752
2015/04/18 09:33:03,5.0513,26.718,20.140,101.732,22.1,2753
2015/04/18 09:33:04,5.0511,26.718,20.147,101.770,22.1,2754
2015/04/18 09:33:05,5.0512,26.717,20.154,101.807,22.1,2755
2015/04/18 09:33:06,5.0515,26.718,20.162,101.845,22.1,2756
2015/04/18 09:33:07,5.0513,26.718,20.169,101.882,22.1,2757
2015/04/18 09:33:08,5.0513,26.717,20.177,101.920,22.1,2758
2015/04/18 09:33:09,5.0515,26.717,20.184,101.957,22.1,2759
2015/04/18 09:33:10,5.0513,26.717,20.192,101.995,22.1,2760
2015/04/18 09:33:11,5.0512,26.718,20.199,102.032,22.1,2761
2015/04/18 09:33:12,5.0513,26.718,20.206,102.070,22.1,2762
2015/04/18 09:33:13,5.0513,26.717,20.214,102.107,22.1,2763
2015/04/18 09:33:14,5.0512,26.717,20.221,102.145,22.1,2764
2015/04/18 09:33:15,5.0514,26.717,20.229,102.182,22.0,2765
2015/04/18 09:33:16,5.0512,26.717,20.236,102.220,22.0,2766
2015/04/18 09:33:17,5.0512,26.718,20.244,102.257,22.0,2767
2015/04/18 09:33:18,5.0514,26.716,20.251,102.295,22.0,2768
2015/04/18 09:33:19,5.0512,26.716,20.258,102.332,22.0,2769
2015/04/18 09:33:20,5.0512,26.716,20.266,102.370,22.0,2770
2015/04/18 09:33:21,5.0514,26.716,20.273,102.407,22.0,2771
2015/04/18 09:33:22,5.0512,26.716,20.281,102.445,22.1,2772
2015/04/18 09:33:23,5.0511,26.717,20.288,102.482,22.1,2773
2015/04/18 09:33:24,5.0514,26.717,20.295,102.520,22.1,2774
2015/04/18 09:33:25,5.0511,26.717,20.303,102.557,22.0,2775
2015/04/18 09:33:26,5.0512,26.717,20.310,102.595,22.0,2776
2015/04/18 09:33:27,5.0513,26.716,20.318,102.632,22.0,2777
2015/04/18 09:33:28,5.0512,26.717,20.325,102.670,22.0,2778
2015/04/18 09:33:29,5.0511,26.717,20.333,102.707,22.0,2779
2015/04/18 09:33:30,5.0513,26.717,20.340,102.745,22.0,2780
2015/04/18 09:33:31,5.0512,26.717,20.347,102.782,22.0,2781
2015/04/18 09:33:32,5.0513,26.717,20.355,102.820,22.0,2782
2015/04/18 09:33:33,5.0514,26.715,20.362,102.857,22.0,2783
2015/04/18 09:33:34,5.0512,26.716,20.370,102.895,22.0,2784
2015/04/18 09:33:35,5.0514,26.716,20.377,102.932,22.0,2785
2015/04/18 09:33:36,5.0513,26.716,20.385,102.970,22.0,2786
2015/04/18 09:33:37,5.0512,26.716,20.392,103.007,22.0,2787
2015/04/18 09:33:38,5.0513,26.716,20.399,103.045,22.0,2788
2015/04/18 09:33:39,5.0513,26.716,20.407,103.082,22.0,2789
2015/04/18 09:33:40,5.0513,26.717,20.414,103.119,22.0,2790
2015/04/18 09:33:41,5.0513,26.716,20.422,103.157,22.0,2791
2015/04/18 09:33:42,5.0514,26.717,20.429,103.194,22.0,2792
2015/04/18 09:33:43,5.0512,26.716,20.436,103.232,22.0,2793
2015/04/18 09:33:44,5.0512,26.716,20.444,103.269,22.0,2794
2015/04/18 09:33:45,5.0513,26.717,20.451,103.307,22.0,2795
2015/04/18 09:33:46,5.0513,26.717,20.459,103.344,22.0,2796
2015/04/18 09:33:47,5.0512,26.716,20.466,103.382,22.0,2797
2015/04/18 09:33:48,5.0512,26.714,20.474,103.419,22.0,2798
2015/04/18 09:33:49,5.0512,26.715,20.481,103.457,22.0,2799
2015/04/18 09:33:50,5.0512,26.716,20.488,103.494,22.0,2800
2015/04/18 09:33:51,5.0512,26.717,20.496,103.532,22.0,2801
2015/04/18 09:33:52,5.0513,26.716,20.503,103.569,22.0,2802
2015/04/18 09:33:53,5.0513,26.716,20.511,103.607,22.0,2803
2015/04/18 09:33:54,5.0513,26.716,20.518,103.644,22.0,2804
2015/04/18 09:33:55,5.0511,26.715,20.526,103.682,22.0,2805
2015/04/18 09:33:56,5.0512,26.716,20.533,103.719,22.0,2806
2015/04/18 09:33:57,5.0513,26.715,20.540,103.757,22.0,2807
2015/04/18 09:33:58,5.0512,26.716,20.548,103.794,22.0,2808
2015/04/18 09:33:59,5.0512,26.717,20.555,103.832,22.0,2809
2015/04/18 09:34:00,5.0513,26.717,20.563,103.869,22.0,2810
2015/04/18 09:34:01,5.0513,26.716,20.570,103.907,22.0,2811
2015/04/18 09:34:02,5.0513,26.717,20.577,103.944,22.0,2812
2015/04/18 09:34:03,5.0513,26.716,20.585,103.982,22.0,2813
2015/04/18 09:34:04,5.0512,26.716,20.592,104.019,22.0,2814
2015/04/18 09:34:05,5.0512,26.716,20.600,104.057,22.0,2815
2015/04/18 09:34:06,5.0515,26.716,20.607,104.094,22.0,2816
2015/04/18 09:34:07,5.0513,26.717,20.615,104.132,22.0,2817
2015/04/18 09:34:08,5.0512,26.717,20.622,104.169,22.0,2818
2015/04/18 09:34:09,5.0513,26.717,20.629,104.207,22.0,2819
2015/04/18 09:34:10,5.0512,26.718,20.637,104.244,22.0,2820
2015/04/18 09:34:11,5.0512,26.716,20.644,104.282,22.0,2821
2015/04/18 09:34:12,5.0515,26.716,20.652,104.319,22.0,2822
2015/04/18 09:34:13,5.0513,26.717,20.659,104.357,22.0,2823
2015/04/18 09:34:14,5.0511,26.716,20.667,104.394,22.0,2824
2015/04/18 09:34:15,5.0515,26.716,20.674,104.432,22.0,2825
2015/04/18 09:34:16,5.0512,26.716,20.681,104.469,22.0,2826
2015/04/18 09:34:17,5.0512,26.717,20.689,104.507,22.0,2827
2015/04/18 09:34:18,5.0513,26.717,20.696,104.544,22.0,2828
2015/04/18 09:34:19,5.0512,26.716,20.704,104.582,22.0,2829
2015/04/18 09:34:20,5.0513,26.716,20.711,104.619,22.0,2830
2015/04/18 09:34:21,5.0514,26.716,20.718,104.657,22.0,2831
2015/04/18 09:34:22,5.0511,26.716,20.726,104.694,21.9,2832
2015/04/18 09:34:23,5.0514,26.716,20.733,104.732,22.0,2833
2015/04/18 09:34:24,5.0516,26.716,20.741,104.769,22.0,2834
2015/04/18 09:34:25,5.0515,26.716,20.748,104.806,22.0,2835
2015/04/18 09:34:26,5.0514,26.716,20.756,104.844,22.0,2836
2015/04/18 09:34:27,5.0514,26.716,20.763,104.881,21.9,2837
2015/04/18 09:34:28,5.0513,26.717,20.770,104.919,22.0,2838
2015/04/18 09:34:29,5.0511,26.716,20.778,104.956,22.0,2839
2015/04/18 09:34:30,5.0514,26.716,20.785,104.994,22.0,2840
2015/04/18 09:34:31,5.0512,26.717,20.793,105.031,22.0,2841
2015/04/18 09:34:32,5.0512,26.716,20.800,105.069,22.0,2842
2015/04/18 09:34:33,5.0515,26.715,20.808,105.106,22.0,2843
2015/04/18 09:34:34,5.0513,26.716,20.815,105.144,22.0,2844
2015/04/18 09:34:35,5.0512,26.716,20.822,105.181,22.0,2845
2015/04/18 09:34:36,5.0514,26.717,20.830,105.219,22.0,2846
2015/04/18 09:34:37,5.0514,26.718,20.837,105.256,22.0,2847
2015/04/18 09:34:38,5.0512,26.717,20.845,105.294,22.0,2848
2015/04/18 09:34:39,5.0514,26.717,20.852,105.331,22.0,2849
2015/04/18 09:34:40,5.0514,26.718,20.859,105.369,22.0,2850
2015/04/18 09:34:41,5.0514,26.716,20.867,105.406,22.0,2851
2015/04/18 09:34:42,5.0516,26.716,20.874,105.444,22.0,2852
2015/04/18 09:34:43,5.0514,26.717,20.882,105.481,22.0,2853
2015/04/18 09:34:44,5.0512,26.716,20.889,105.519,22.0,2854
2015/04/18 09:34:45,5.0514,26.717,20.897,105.556,22.0,2855
2015/04/18 09:34:46,5.0512,26.718,20.904,105.594,22.0,2856
2015/04/18 09:34:47,5.0512,26.718,20.911,105.631,22.0,2857
2015/04/18 09:34:48,5.0514,26.718,20.919,105.669,22.0,2858
2015/04/18 09:34:49,5.0513,26.715,20.926,105.706,22.0,2859
2015/04/18 09:34:50,5.0513,26.716,20.934,105.744,22.0,2860
2015/04/18 09:34:51,5.0515,26.716,20.941,105.781,22.0,2861
2015/04/18 09:34:52,5.0512,26.714,20.948,105.819,22.0,2862
2015/04/18 09:34:53,5.0514,26.715,20.956,105.856,22.0,2863
2015/04/18 09:34:54,5.0513,26.715,20.963,105.894,22.0,2864
2015/04/18 09:34:55,5.0513,26.716,20.971,105.931,22.0,2865
2015/04/18 09:34:56,5.0513,26.716,20.978,105.969,22.0,2866
2015/04/18 09:34:57,5.0514,26.716,20.986,106.006,22.0,2867
2015/04/18 09:34:58,5.0513,26.716,20.993,106.044,22.0,2868
2015/04/18 09:34:59,5.0516,26.715,21.000,106.081,22.0,2869
2015/04/18 09:35:00,5.0512,26.715,21.008,106.119,22.0,2870
2015/04/18 09:35:01,5.0512,26.716,21.015,106.156,22.0,2871
2015/04/18 09:35:02,5.0514,26.715,21.023,106.194,22.0,2872
2015/04/18 09:35:03,5.0514,26.715,21.030,106.231,22.0,2873
2015/04/18 09:35:04,5.0513,26.714,21.038,106.269,22.0,2874
2015/04/18 09:35:05,5.0514,26.715,21.045,106.306,22.0,2875
2015/04/18 09:35:06,5.0512,26.716,21.052,106.343,22.0,2876
2015/04/18 09:35:07,5.0513,26.716,21.060,106.381,22.0,2877
2015/04/18 09:35:08,5.0515,26.716,21.067,106.418,22.0,2878
2015/04/18 09:35:09,5.0513,26.716,21.075,106.456,22.0,2879
2015/04/18 09:35:10,5.0511,26.716,21.082,106.493,22.0,2880
2015/04/18 09:35:11,5.0514,26.716,21.090,106.531,22.0,2881
2015/04/18 09:35:12,5.0514,26.715,21.097,106.568,22.0,2882
2015/04/18 09:35:13,5.0512,26.715,21.104,106.606,22.0,2883
2015/04/18 09:35:14,5.0514,26.715,21.112,106.643,22.0,2884
2015/04/18 09:35:15,5.0513,26.715,21.119,106.681,22.0,2885
2015/04/18 09:35:16,5.0512,26.714,21.127,106.718,22.0,2886
2015/04/18 09:35:17,5.0514,26.716,21.134,106.756,21.9,2887
2015/04/18 09:35:18,5.0512,26.718,21.141,106.793,21.9,2888
2015/04/18 09:35:19,5.0512,26.716,21.149,106.831,22.0,2889
2015/04/18 09:35:20,5.0513,26.716,21.156,106.868,21.9,2890
2015/04/18 09:35:21,5.0512,26.716,21.164,106.906,21.8,2891
2015/04/18 09:35:22,5.0511,26.716,21.171,106.943,21.8,2892
2015/04/18 09:35:23,5.0514,26.716,21.179,106.981,21.8,2893
2015/04/18 09:35:24,5.0512,26.716,21.186,107.018,21.7,2894
2015/04/18 09:35:25,5.0512,26.717,21.193,107.056,21.7,2895
2015/04/18 09:35:26,5.0515,26.716,21.201,107.093,21.7,2896
2015/04/18 09:35:27,5.0512,26.716,21.208,107.131,21.7,2897
2015/04/18 09:35:28,5.0511,26.717,21.216,107.168,21.6,2898
2015/04/18 09:35:29,5.0514,26.716,21.223,107.206,21.7,2899
2015/04/18 09:35:30,5.0512,26.716,21.230,107.243,21.7,2900
2015/04/18 09:35:31,5.0512,26.716,21.238,107.281,21.7,2901
2015/04/18 09:35:32,5.0514,26.716,21.245,107.318,21.7,2902
2015/04/18 09:35:33,5.0513,26.716,21.253,107.356,21.7,2903
2015/04/18 09:35:34,5.0513,26.716,21.260,107.393,21.8,2904
2015/04/18 09:35:35,5.0515,26.716,21.268,107.431,21.8,2905
2015/04/18 09:35:36,5.0514,26.716,21.275,107.468,21.8,2906
2015/04/18 09:35:37,5.0513,26.716,21.282,107.506,21.8,2907
2015/04/18 09:35:38,5.0515,26.716,21.290,107.543,21.8,2908
2015/04/18 09:35:39,5.0515,26.716,21.297,107.581,21.8,2909
2015/04/18 09:35:40,5.0512,26.716,21.305,107.618,21.8,2910
2015/04/18 09:35:41,5.0514,26.717,21.312,107.656,21.8,2911
2015/04/18 09:35:42,5.0516,26.717,21.320,107.693,21.8,2912
2015/04/18 09:35:43,5.0513,26.716,21.327,107.731,21.9,2913
2015/04/18 09:35:44,5.0514,26.716,21.334,107.768,21.9,2914
2015/04/18 09:35:45,5.0515,26.718,21.342,107.806,21.9,2915
2015/04/18 09:35:46,5.0514,26.718,21.349,107.843,21.9,2916
2015/04/18 09:35:47,5.0513,26.717,21.357,107.880,21.9,2917
2015/04/18 09:35:48,5.0514,26.715,21.364,107.918,22.0,2918
2015/04/18 09:35:49,5.0513,26.716,21.372,107.955,21.9,2919
2015/04/18 09:35:50,5.0513,26.716,21.379,107.993,22.0,2920
2015/04/18 09:35:51,5.0515,26.717,21.386,108.030,22.0,2921
2015/04/18 09:35:52,5.0513,26.717,21.394,108.068,22.0,2922
2015/04/18 09:35:53,5.0515,26.716,21.401,108.105,22.0,2923
2015/04/18 09:35:54,5.0516,26.716,21.409,108.143,22.0,2924
2015/04/18 09:35:55,5.0514,26.716,21.416,108.180,22.0,2925
2015/04/18 09:35:56,5.0514,26.717,21.423,108.218,22.0,2926
2015/04/18 09:35:57,5.0513,26.717,21.431,108.255,22.0,2927
2015/04/18 09:35:58,5.0512,26.717,21.438,108.293,22.0,2928
2015/04/18 09:35:59,5.0513,26.718,21.446,108.330,22.0,2929
2015/04/18 09:36:00,5.0515,26.718,21.453,108.368,22.0,2930
2015/04/18 09:36:01,5.0512,26.718,21.461,108.405,22.0,2931
2015/04/18 09:36:02,5.0511,26.719,21.468,108.443,22.0,2932
2015/04/18 09:36:03,5.0513,26.718,21.475,108.480,22.0,2933
2015/04/18 09:36:04,5.0512,26.717,21.483,108.518,22.0,2934
2015/04/18 09:36:05,5.0513,26.717,21.490,108.555,22.0,2935
2015/04/18 09:36:06,5.0514,26.717,21.498,108.593,22.0,2936
2015/04/18 09:36:07,5.0511,26.717,21.505,108.630,22.0,2937
