    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
 2493,    7487,  5.0113,  0.2470, 0.698, 3.060
 2494,    7490,  5.0121,  0.2466, 0.698, 3.060
 2495,    7493,  5.0113,  0.2470, 0.698, 3.060
 2496,    7496,  5.0128,  0.2466, 0.698, 3.060
 2497,    7499,  5.0116,  0.2472, 0.698, 3.060
 2498,    7502,  5.0098,  0.2460, 0.698, 3.059
 2499,    7505,  5.0095,  0.2455, 0.698, 3.059
 2500,    7508,  5.0083,  0.2450, 0.698, 3.059
 2501,    7511,  5.0103,  0.2435, 0.698, 3.059
 2502,    7514,  5.0105,  0.2492, 0.698, 3.059
 2503,    7517,  5.0148,  0.2443, 0.698, 3.059
 2504,    7520,  5.0073,  0.2436, 0.698, 3.059
 2505,    7523,  5.0153,  0.2448, 0.698, 3.059
 2506,    7526,  5.0113,  0.2440, 0.698, 3.060
 2507,    7529,  5.0105,  0.2425, 0.697, 3.058
 2508,    7532,  5.0108,  0.2612, 0.700, 3.061
 2509,    7535,  5.0136,  0.2438, 0.698, 3.060
 2510,    7538,  5.0080,  0.2429, 0.698, 3.058
 2511,    7541,  5.0093,  0.2429, 0.698, 3.060
 2512,    7544,  5.0090,  0.2422, 0.698, 3.060
 2513,    7547,  5.0090,  0.2424, 0.698, 3.059
 2514,    7550,  5.0083,  0.2407, 0.697, 3.059
 2515,    7553,  5.0085,  0.2415, 0.698, 3.059
 2516,    7556,  5.0078,  0.2394, 0.697, 3.058
 2517,    7559,  5.0080,  0.2398, 0.697, 3.058
 2518,    7562,  5.0085,  0.2414, 0.698, 3.059
 2519,    7565,  5.0080,  0.2399, 0.697, 3.059
 2520,    7568,  5.0075,  0.2399, 0.698, 3.059
 2521,    7571,  5.0090,  0.2393, 0.697, 3.059
 2522,    7574,  5.0075,  0.2393, 0.697, 3.059
 2523,    7577,  5.0105,  0.2559, 0.699, 3.059
 2524,    7580,  5.0090,  0.2443, 0.698, 3.060
 2525,    7583,  5.0070,  0.2384, 0.697, 3.058
 2526,    7586,  5.0075,  0.2389, 0.697, 3.059
 2527,    7589,  5.0068,  0.2381, 0.697, 3.058
 2528,    7592,  5.0168,  0.2648, 0.700, 3.061
 2529,    7595,  5.0088,  0.2378, 0.697, 3.059
 2530,    7598,  5.0073,  0.2371, 0.697, 3.058
 2531,    7601,  5.0088,  0.2365, 0.697, 3.059
 2532,    7604,  5.0078,  0.2373, 0.697, 3.059
 2533,    7607,  5.0083,  0.2359, 0.697, 3.058
 2534,    7610,  5.0090,  0.2360, 0.697, 3.059
 2535,    7613,  5.0078,  0.2359, 0.697, 3.059
 2536,    7616,  5.0090,  0.2365, 0.697, 3.059
 2537,    7619,  5.0085,  0.2348, 0.697, 3.058
 2538,    7622,  5.0085,  0.2338, 0.697, 3.058
 2539,    7625,  5.0075,  0.2357, 0.697, 3.059
 2540,    7628,  5.0083,  0.2359, 0.697, 3.058
 2541,    7631,  5.0090,  0.2350, 0.697, 3.059
 2542,    7634,  5.0095,  0.2345, 0.697, 3.058
 2543,    7637,  5.0083,  0.2343, 0.697, 3.057
 2544,    7640,  5.0073,  0.2350, 0.697, 3.057
 2545,    7643,  5.0058,  0.2379, 0.698, 3.059
 2546,    7646,  5.0093,  0.0267, 0.672, 3.035
 2547,    7649,  4.9979,  0.0190, 0.672, 3.036
 2548,    7652,  4.9873,  0.0284, 0.675, 3.037
 2549,    7655,  4.9969,  0.0190, 0.672, 3.035
 2550,    7658,  4.9957,  0.0190, 0.671, 3.035
 2551,    7661,  4.9977,  0.0190, 0.672, 3.036
 2552,    7664,  4.9962,  0.0190, 0.672, 3.035
 2553,    7667,  4.9974,  0.0190, 0.672, 3.036
 2554,    7670,  4.9949,  0.0190, 0.672, 3.035
 2555,    7673,  4.9972,  0.0190, 0.672, 3.036
 2556,    7676,  4.9964,  0.0190, 0.672, 3.036
 2557,    7679,  4.9984,  0.0190, 0.672, 3.036
 2558,    7682,  4.9967,  0.0190, 0.672, 3.035
 2559,    7685,  4.9957,  0.0190, 0.672, 3.035
 2560,    7688,  4.9972,  0.0190, 0.672, 3.036
 2561,    7691,  4.9947,  0.0190, 0.672, 3.036
 2562,    7694,  4.9969,  0.0190, 0.672, 3.036
 2563,    7697,  4.9954,  0.0190, 0.672, 3.036
 2564,    7700,  4.9982,  0.0190, 0.672, 3.036
 2565,    7703,  4.9952,  0.0190, 0.672, 3.037
 2566,    7706,  4.9962,  0.0190, 0.672, 3.036
 2567,    7709,  4.9992,  0.0243, 0.673, 3.037
 2568,    7712,  5.0002,  0.0243, 0.673, 3.036
 2569,    7715,  4.9952,  0.0190, 0.672, 3.035
 2570,    7718,  4.9982,  0.0190, 0.672, 3.036
 2571,    7721,  4.9967,  0.0190, 0.672, 3.036
 2572,    7724,  4.9972,  0.0190, 0.672, 3.036
 2573,    7727,  4.9962,  0.0190, 0.672, 3.036
 2574,    7730,  4.9969,  0.0190, 0.672, 3.036
 2575,    7733,  4.9962,  0.0190, 0.672, 3.035
 2576,    7736,  4.9972,  0.0188, 0.672, 3.036
 2577,    7739,  4.9952,  0.0190, 0.672, 3.035
 2578,    7742,  4.9969,  0.0190, 0.672, 3.036
 2579,    7745,  4.9964,  0.0188, 0.672, 3.036
 2580,    7748,  4.9972,  0.0188, 0.672, 3.036
 2581,    7751,  4.9954,  0.0188, 0.672, 3.035
 2582,    7754,  4.9967,  0.0188, 0.672, 3.036
 2583,    7757,  5.0073,  0.0190, 0.673, 3.037
 2584,    7760,  4.9974,  0.0188, 0.672, 3.036
 2585,    7763,  4.9962,  0.0188, 0.672, 3.036
 2586,    7766,  4.9962,  0.0188, 0.672, 3.035
 2587,    7769,  4.9959,  0.0188, 0.672, 3.036
 2588,    7772,  5.0047,  0.0247, 0.673, 3.038
 2589,    7775,  4.9972,  0.0188, 0.672, 3.036
 2590,    7778,  4.9944,  0.0190, 0.672, 3.037
 2591,    7781,  4.9984,  0.0188, 0.672, 3.036
 2592,    7784,  4.9954,  0.0190, 0.672, 3.036
 2593,    7787,  4.9979,  0.0188, 0.672, 3.036
 2594,    7790,  4.9952,  0.0190, 0.672, 3.036
 2595,    7793,  4.9967,  0.0190, 0.672, 3.036
 2596,    7796,  4.9957,  0.0188, 0.672, 3.036
 2597,    7799,  4.9969,  0.0188, 0.672, 3.036
 2598,    7802,  4.9959,  0.0188, 0.672, 3.036
 2599,    7805,  4.9977,  0.0188, 0.672, 3.036
 2600,    7808,  4.9952,  0.0188, 0.672, 3.035
