2015/05/17 13:37:48,V,A,Ah,Wh,T,S
2015/05/17 17:29:17,5.4875,1.5141,7.8891,44.0292,28.7,14224
2015/05/17 17:29:18,5.4867,1.5233,7.8896,44.0315,28.7,14225
2015/05/17 17:29:19,5.4868,1.5218,7.8900,44.0338,28.7,14226
2015/05/17 17:29:20,5.4879,1.5080,7.8904,44.0361,28.7,14227
2015/05/17 17:29:21,5.4878,1.5075,7.8908,44.0384,28.7,14228
2015/05/17 17:29:22,5.4868,1.5216,7.8912,44.0407,28.7,14229
2015/05/17 17:29:23,5.4868,1.5211,7.8917,44.0430,28.7,14230
2015/05/17 17:29:24,5.4870,1.5106,7.8921,44.0454,28.7,14231
2015/05/17 17:29:25,5.4871,1.5067,7.8925,44.0477,28.7,14232
2015/05/17 17:29:26,5.4876,1.5127,7.8929,44.0500,28.7,14233
2015/05/17 17:29:27,5.4868,1.5203,7.8933,44.0523,28.7,14234
2015/05/17 17:29:28,5.4866,1.5177,7.8938,44.0546,28.7,14235
2015/05/17 17:29:29,5.4860,1.5059,7.8942,44.0569,28.7,14236
2015/05/17 17:29:30,5.4871,1.5058,7.8946,44.0592,28.7,14237
2015/05/17 17:29:31,5.4866,1.5191,7.8950,44.0615,28.7,14238
2015/05/17 17:29:32,5.4868,1.5190,7.8954,44.0638,28.7,14239
2015/05/17 17:29:33,5.4857,1.5079,7.8959,44.0661,28.7,14240
2015/05/17 17:29:34,5.4853,1.5047,7.8963,44.0684,28.7,14241
2015/05/17 17:29:35,5.4870,1.5102,7.8967,44.0707,28.7,14242
2015/05/17 17:29:36,5.4868,1.5177,7.8971,44.0730,28.7,14243
2015/05/17 17:29:37,5.4863,1.5146,7.8975,44.0753,28.7,14244
2015/05/17 17:29:38,5.4844,1.5034,7.8980,44.0776,28.7,14245
2015/05/17 17:29:39,5.4849,1.5029,7.8984,44.0799,28.7,14246
2015/05/17 17:29:40,5.4870,1.5163,7.8988,44.0822,28.7,14247
2015/05/17 17:29:41,5.4871,1.5156,7.8992,44.0845,28.7,14248
2015/05/17 17:29:42,5.4840,1.5045,7.8996,44.0868,28.7,14249
2015/05/17 17:29:43,5.4834,1.5023,7.9001,44.0891,28.7,14250
2015/05/17 17:29:44,5.4862,1.5091,7.9005,44.0914,28.7,14251
2015/05/17 17:29:45,5.4868,1.5147,7.9009,44.0937,28.7,14252
2015/05/17 17:29:46,5.4860,1.5111,7.9013,44.0960,28.7,14253
2015/05/17 17:29:47,5.4828,1.5013,7.9017,44.0983,28.7,14254
2015/05/17 17:29:48,5.4830,1.5008,7.9022,44.1006,28.7,14255
2015/05/17 17:29:49,5.4868,1.5136,7.9026,44.1029,28.7,14256
2015/05/17 17:29:50,5.4868,1.5134,7.9030,44.1052,28.7,14257
2015/05/17 17:29:51,5.4825,1.5015,7.9034,44.1075,28.7,14258
2015/05/17 17:29:52,5.4817,1.5000,7.9038,44.1098,28.7,14259
2015/05/17 17:29:53,5.4858,1.5067,7.9042,44.1121,28.7,14260
2015/05/17 17:29:54,5.4867,1.5125,7.9047,44.1144,28.7,14261
2015/05/17 17:29:55,5.4854,1.5083,7.9051,44.1167,28.7,14262
2015/05/17 17:29:56,5.4813,1.4996,7.9055,44.1190,28.7,14263
2015/05/17 17:29:57,5.4818,1.4987,7.9059,44.1213,28.7,14264
2015/05/17 17:29:58,5.4871,1.5117,7.9063,44.1236,28.7,14265
2015/05/17 17:29:59,5.4872,1.5107,7.9068,44.1258,28.7,14266
2015/05/17 17:30:00,5.4813,1.4994,7.9072,44.1281,28.7,14267
2015/05/17 17:30:01,5.4803,1.4982,7.9076,44.1305,28.7,14268
2015/05/17 17:30:02,5.4856,1.5056,7.9080,44.1327,28.7,14269
2015/05/17 17:30:03,5.4871,1.5095,7.9084,44.1350,28.7,14270
2015/05/17 17:30:04,5.4846,1.5054,7.9088,44.1373,28.7,14271
2015/05/17 17:30:05,5.4797,1.4974,7.9093,44.1396,28.7,14272
2015/05/17 17:30:06,5.4796,1.4971,7.9097,44.1419,28.7,14273
2015/05/17 17:30:07,5.4868,1.5085,7.9101,44.1442,28.7,14274
2015/05/17 17:30:08,5.4868,1.5082,7.9105,44.1465,28.7,14275
2015/05/17 17:30:09,5.4795,1.4964,7.9109,44.1488,28.7,14276
2015/05/17 17:30:10,5.4790,1.4961,7.9113,44.1511,28.7,14277
2015/05/17 17:30:11,5.4842,1.5042,7.9118,44.1533,28.7,14278
2015/05/17 17:30:12,5.4863,1.5077,7.9122,44.1556,28.7,14279
2015/05/17 17:30:13,5.4834,1.5027,7.9126,44.1579,28.7,14280
2015/05/17 17:30:14,5.4787,1.4955,7.9130,44.1602,28.7,14281
2015/05/17 17:30:15,5.4790,1.4964,7.9134,44.1625,28.7,14282
2015/05/17 17:30:16,5.4857,1.5066,7.9138,44.1648,28.7,14283
2015/05/17 17:30:17,5.4856,1.5061,7.9143,44.1670,28.7,14284
2015/05/17 17:30:18,5.4775,1.4940,7.9147,44.1693,28.7,14285
2015/05/17 17:30:19,5.4775,1.4937,7.9151,44.1716,28.7,14286
2015/05/17 17:30:20,5.4825,1.5023,7.9155,44.1739,28.7,14287
2015/05/17 17:30:21,5.4842,1.5050,7.9159,44.1762,28.7,14288
2015/05/17 17:30:22,5.4814,1.4999,7.9163,44.1785,28.7,14289
2015/05/17 17:30:23,5.4767,1.4932,7.9168,44.1808,28.7,14290
2015/05/17 17:30:24,5.4777,1.4943,7.9172,44.1830,28.7,14291
2015/05/17 17:30:25,5.4838,1.5037,7.9176,44.1853,28.7,14292
2015/05/17 17:30:26,5.4839,1.5036,7.9180,44.1876,28.7,14293
2015/05/17 17:30:27,5.4761,1.4918,7.9184,44.1899,28.7,14294
2015/05/17 17:30:28,5.4762,1.4919,7.9188,44.1922,28.7,14295
2015/05/17 17:30:29,5.4819,1.5012,7.9193,44.1944,28.7,14296
2015/05/17 17:30:30,5.4834,1.5034,7.9197,44.1967,28.7,14297
2015/05/17 17:30:31,5.4795,1.4970,7.9201,44.1990,28.7,14298
2015/05/17 17:30:32,5.4756,1.4912,7.9205,44.2013,28.7,14299
2015/05/17 17:30:33,5.4768,1.4929,7.9209,44.2036,28.7,14300
2015/05/17 17:30:34,5.4825,1.5021,7.9213,44.2058,28.7,14301
2015/05/17 17:30:35,5.4820,1.5019,7.9218,44.2081,28.7,14302
2015/05/17 17:30:36,5.4756,1.4903,7.9222,44.2104,28.7,14303
2015/05/17 17:30:37,5.4754,1.4897,7.9226,44.2127,28.7,14304
2015/05/17 17:30:38,5.4805,1.4993,7.9230,44.2149,28.7,14305
2015/05/17 17:30:39,5.4818,1.5013,7.9234,44.2172,28.7,14306
2015/05/17 17:30:40,5.4775,1.4944,7.9238,44.2195,28.7,14307
2015/05/17 17:30:41,5.4755,1.4885,7.9243,44.2218,28.7,14308
2015/05/17 17:30:42,5.4768,1.4906,7.9247,44.2240,28.7,14309
2015/05/17 17:30:43,5.4811,1.5002,7.9251,44.2263,28.7,14310
2015/05/17 17:30:44,5.4802,1.5002,7.9255,44.2286,28.7,14311
2015/05/17 17:30:45,5.4757,1.4869,7.9259,44.2308,28.7,14312
2015/05/17 17:30:46,5.4756,1.4869,7.9263,44.2331,28.7,14313
2015/05/17 17:30:47,5.4800,1.4982,7.9267,44.2354,28.7,14314
2015/05/17 17:30:48,5.4803,1.4992,7.9272,44.2377,28.7,14315
2015/05/17 17:30:49,5.4764,1.4917,7.9276,44.2399,28.7,14316
2015/05/17 17:30:50,5.4758,1.4857,7.9280,44.2422,28.7,14317
2015/05/17 17:30:51,5.4766,1.4894,7.9284,44.2445,28.7,14318
2015/05/17 17:30:52,5.4796,1.4984,7.9288,44.2467,28.7,14319
2015/05/17 17:30:53,5.4783,1.4984,7.9292,44.2490,28.7,14320
2015/05/17 17:30:54,5.4758,1.4849,7.9296,44.2513,28.7,14321
2015/05/17 17:30:55,5.4756,1.4846,7.9301,44.2536,28.7,14322
2015/05/17 17:30:56,5.4785,1.4966,7.9305,44.2558,28.7,14323
2015/05/17 17:30:57,5.4786,1.4972,7.9309,44.2581,28.7,14324
2015/05/17 17:30:58,5.4756,1.4885,7.9313,44.2603,28.7,14325
2015/05/17 17:30:59,5.4756,1.4831,7.9317,44.2626,28.7,14326
2015/05/17 17:31:00,5.4765,1.4876,7.9321,44.2649,28.7,14327
2015/05/17 17:31:01,5.4780,1.4960,7.9325,44.2671,28.7,14328
2015/05/17 17:31:02,5.4764,1.4952,7.9330,44.2694,28.7,14329
2015/05/17 17:31:03,5.4757,1.4813,7.9334,44.2717,28.7,14330
2015/05/17 17:31:04,5.4756,1.4812,7.9338,44.2740,28.7,14331
2015/05/17 17:31:05,5.4767,1.4939,7.9342,44.2762,28.7,14332
2015/05/17 17:31:06,5.4769,1.4941,7.9346,44.2785,28.7,14333
2015/05/17 17:31:07,5.4755,1.4845,7.9350,44.2807,28.7,14334
2015/05/17 17:31:08,5.4759,1.4798,7.9354,44.2830,28.7,14335
2015/05/17 17:31:09,5.4761,1.4848,7.9358,44.2853,28.7,14336
2015/05/17 17:31:10,5.4764,1.4937,7.9363,44.2875,28.7,14337
2015/05/17 17:31:11,5.4749,1.4922,7.9367,44.2898,28.7,14338
2015/05/17 17:31:12,5.4758,1.4790,7.9371,44.2920,28.7,14339
2015/05/17 17:31:13,5.4760,1.4789,7.9375,44.2943,28.7,14340
2015/05/17 17:31:14,5.4757,1.4928,7.9379,44.2966,28.7,14341
2015/05/17 17:31:15,5.4749,1.4928,7.9383,44.2988,28.7,14342
2015/05/17 17:31:16,5.4757,1.4815,7.9387,44.3011,28.7,14343
2015/05/17 17:31:17,5.4758,1.4779,7.9391,44.3033,28.7,14344
2015/05/17 17:31:18,5.4755,1.4841,7.9396,44.3056,28.7,14345
2015/05/17 17:31:19,5.4750,1.4912,7.9400,44.3079,28.7,14346
2015/05/17 17:31:20,5.4751,1.4892,7.9404,44.3101,28.7,14347
2015/05/17 17:31:21,5.4759,1.4767,7.9408,44.3124,28.7,14348
2015/05/17 17:31:22,5.4759,1.4765,7.9412,44.3146,28.7,14349
2015/05/17 17:31:23,5.4749,1.4902,7.9416,44.3169,28.7,14350
2015/05/17 17:31:24,5.4750,1.4901,7.9420,44.3191,28.7,14351
2015/05/17 17:31:25,5.4757,1.4782,7.9424,44.3214,28.7,14352
2015/05/17 17:31:26,5.4760,1.4753,7.9429,44.3237,28.7,14353
2015/05/17 17:31:27,5.4755,1.4824,7.9433,44.3259,28.7,14354
2015/05/17 17:31:28,5.4750,1.4892,7.9437,44.3282,28.7,14355
2015/05/17 17:31:29,5.4751,1.4851,7.9441,44.3304,28.7,14356
2015/05/17 17:31:30,5.4760,1.4737,7.9445,44.3327,28.7,14357
2015/05/17 17:31:31,5.4761,1.4734,7.9449,44.3349,28.7,14358
2015/05/17 17:31:32,5.4750,1.4873,7.9453,44.3372,28.7,14359
2015/05/17 17:31:33,5.4751,1.4870,7.9457,44.3394,28.7,14360
2015/05/17 17:31:34,5.4758,1.4737,7.9462,44.3417,28.7,14361
2015/05/17 17:31:35,5.4759,1.4721,7.9466,44.3439,28.7,14362
2015/05/17 17:31:36,5.4756,1.4804,7.9470,44.3462,28.7,14363
2015/05/17 17:31:37,5.4750,1.4859,7.9474,44.3484,28.7,14364
2015/05/17 17:31:38,5.4753,1.4817,7.9478,44.3507,28.7,14365
2015/05/17 17:31:39,5.4761,1.4714,7.9482,44.3529,28.7,14366
2015/05/17 17:31:40,5.4759,1.4707,7.9486,44.3552,28.7,14367
2015/05/17 17:31:41,5.4750,1.4848,7.9490,44.3574,28.7,14368
2015/05/17 17:31:42,5.4750,1.4848,7.9494,44.3597,28.7,14369
2015/05/17 17:31:43,5.4759,1.4712,7.9498,44.3619,28.7,14370
2015/05/17 17:31:44,5.4759,1.4703,7.9503,44.3642,28.7,14371
2015/05/17 17:31:45,5.4755,1.4789,7.9507,44.3664,28.7,14372
2015/05/17 17:31:46,5.4749,1.4832,7.9511,44.3687,28.7,14373
2015/05/17 17:31:47,5.4753,1.4780,7.9515,44.3709,28.7,14374
2015/05/17 17:31:48,5.4761,1.4687,7.9519,44.3732,28.7,14375
2015/05/17 17:31:49,5.4758,1.4688,7.9523,44.3754,28.7,14376
2015/05/17 17:31:50,5.4750,1.4822,7.9527,44.3776,28.7,14377
2015/05/17 17:31:51,5.4752,1.4820,7.9531,44.3799,28.7,14378
2015/05/17 17:31:52,5.4761,1.4673,7.9535,44.3821,28.7,14379
2015/05/17 17:31:53,5.4762,1.4668,7.9539,44.3844,28.7,14380
2015/05/17 17:31:54,5.4755,1.4776,7.9544,44.3866,28.7,14381
2015/05/17 17:31:55,5.4751,1.4807,7.9548,44.3888,28.7,14382
2015/05/17 17:31:56,5.4755,1.4748,7.9552,44.3911,28.7,14383
2015/05/17 17:31:57,5.4759,1.4666,7.9556,44.3933,28.7,14384
2015/05/17 17:31:58,5.4759,1.4679,7.9560,44.3956,28.7,14385
2015/05/17 17:31:59,5.4751,1.4799,7.9564,44.3978,28.7,14386
2015/05/17 17:32:00,5.4751,1.4799,7.9568,44.4000,28.6,14387
2015/05/17 17:32:01,5.4762,1.4651,7.9572,44.4023,28.7,14388
2015/05/17 17:32:02,5.4762,1.4642,7.9576,44.4045,28.6,14389
2015/05/17 17:32:03,5.4753,1.4756,7.9580,44.4068,28.6,14390
2015/05/17 17:32:04,5.4750,1.4784,7.9584,44.4090,28.6,14391
2015/05/17 17:32:05,5.4753,1.4718,7.9589,44.4112,28.6,14392
2015/05/17 17:32:06,5.4761,1.4635,7.9593,44.4135,28.6,14393
2015/05/17 17:32:07,5.4759,1.4662,7.9597,44.4157,28.6,14394
2015/05/17 17:32:08,5.4750,1.4780,7.9601,44.4180,28.6,14395
2015/05/17 17:32:09,5.4751,1.4773,7.9605,44.4202,28.6,14396
2015/05/17 17:32:10,5.4759,1.4632,7.9609,44.4224,28.6,14397
2015/05/17 17:32:11,5.4761,1.4623,7.9613,44.4247,28.6,14398
2015/05/17 17:32:12,5.4751,1.4739,7.9617,44.4269,28.6,14399
2015/05/17 17:32:13,5.4751,1.4756,7.9621,44.4291,28.6,14400
2015/05/17 17:32:14,5.4755,1.4677,7.9625,44.4314,28.6,14401
2015/05/17 17:32:15,5.4760,1.4614,7.9629,44.4336,28.6,14402
2015/05/17 17:32:16,5.4758,1.4641,7.9633,44.4358,28.6,14403
2015/05/17 17:32:17,5.4750,1.4748,7.9638,44.4381,28.6,14404
2015/05/17 17:32:18,5.4748,1.4746,7.9642,44.4403,28.6,14405
2015/05/17 17:32:19,5.4759,1.4598,7.9646,44.4425,28.6,14406
2015/05/17 17:32:20,5.4761,1.4596,7.9650,44.4448,28.6,14407
2015/05/17 17:32:21,5.4750,1.4719,7.9654,44.4470,28.6,14408
2015/05/17 17:32:22,5.4749,1.4737,7.9658,44.4492,28.6,14409
2015/05/17 17:32:23,5.4753,1.4647,7.9662,44.4514,28.6,14410
2015/05/17 17:32:24,5.4759,1.4584,7.9666,44.4537,28.6,14411
2015/05/17 17:32:25,5.4758,1.4624,7.9670,44.4559,28.6,14412
2015/05/17 17:32:26,5.4749,1.4725,7.9674,44.4581,28.6,14413
2015/05/17 17:32:27,5.4750,1.4721,7.9678,44.4604,28.6,14414
2015/05/17 17:32:28,5.4762,1.4575,7.9682,44.4626,28.6,14415
2015/05/17 17:32:29,5.4762,1.4578,7.9686,44.4648,28.6,14416
2015/05/17 17:32:30,5.4752,1.4708,7.9690,44.4670,28.6,14417
2015/05/17 17:32:31,5.4751,1.4711,7.9694,44.4693,28.6,14418
2015/05/17 17:32:32,5.4756,1.4618,7.9699,44.4715,28.6,14419
2015/05/17 17:32:33,5.4760,1.4567,7.9703,44.4737,28.6,14420
2015/05/17 17:32:34,5.4756,1.4614,7.9707,44.4760,28.6,14421
2015/05/17 17:32:35,5.4750,1.4703,7.9711,44.4782,28.6,14422
2015/05/17 17:32:36,5.4751,1.4691,7.9715,44.4804,28.6,14423
2015/05/17 17:32:37,5.4761,1.4556,7.9719,44.4826,28.6,14424
2015/05/17 17:32:38,5.4761,1.4557,7.9723,44.4849,28.6,14425
2015/05/17 17:32:39,5.4752,1.4699,7.9727,44.4871,28.6,14426
2015/05/17 17:32:40,5.4750,1.4689,7.9731,44.4893,28.6,14427
2015/05/17 17:32:41,5.4756,1.4587,7.9735,44.4915,28.6,14428
2015/05/17 17:32:42,5.4758,1.4544,7.9739,44.4938,28.6,14429
2015/05/17 17:32:43,5.4758,1.4589,7.9743,44.4960,28.6,14430
2015/05/17 17:32:44,5.4749,1.4681,7.9747,44.4982,28.6,14431
2015/05/17 17:32:45,5.4751,1.4659,7.9751,44.5004,28.6,14432
2015/05/17 17:32:46,5.4748,1.4533,7.9755,44.5026,28.6,14433
2015/05/17 17:32:47,5.4752,1.4529,7.9760,44.5049,28.6,14434
2015/05/17 17:32:48,5.4751,1.4664,7.9764,44.5071,28.6,14435
2015/05/17 17:32:49,5.4751,1.4662,7.9768,44.5093,28.6,14436
2015/05/17 17:32:50,5.4741,1.4556,7.9772,44.5115,28.6,14437
2015/05/17 17:32:51,5.4739,1.4520,7.9776,44.5137,28.6,14438
2015/05/17 17:32:52,5.4755,1.4577,7.9780,44.5160,28.6,14439
2015/05/17 17:32:53,5.4752,1.4651,7.9784,44.5182,28.6,14440
2015/05/17 17:32:54,5.4749,1.4629,7.9788,44.5204,28.6,14441
2015/05/17 17:32:55,5.4731,1.4511,7.9792,44.5226,28.6,14442
2015/05/17 17:32:56,5.4735,1.4508,7.9796,44.5248,28.6,14443
2015/05/17 17:32:57,5.4751,1.4639,7.9800,44.5270,28.6,14444
2015/05/17 17:32:58,5.4752,1.4636,7.9804,44.5292,28.6,14445
2015/05/17 17:32:59,5.4730,1.4531,7.9808,44.5315,28.6,14446
2015/05/17 17:33:00,5.4720,1.4498,7.9812,44.5337,28.6,14447
2015/05/17 17:33:01,5.4745,1.4563,7.9816,44.5359,28.6,14448
2015/05/17 17:33:02,5.4750,1.4631,7.9820,44.5381,28.6,14449
2015/05/17 17:33:03,5.4746,1.4600,7.9824,44.5403,28.6,14450
2015/05/17 17:33:04,5.4715,1.4491,7.9828,44.5425,28.6,14451
2015/05/17 17:33:05,5.4722,1.4490,7.9832,44.5448,28.6,14452
2015/05/17 17:33:06,5.4753,1.4612,7.9836,44.5470,28.6,14453
2015/05/17 17:33:07,5.4753,1.4613,7.9840,44.5492,28.5,14454
2015/05/17 17:33:08,5.4716,1.4501,7.9845,44.5514,28.5,14455
2015/05/17 17:33:09,5.4708,1.4481,7.9849,44.5536,28.5,14456
2015/05/17 17:33:10,5.4742,1.4540,7.9853,44.5558,28.6,14457
2015/05/17 17:33:11,5.4755,1.4599,7.9857,44.5580,28.5,14458
2015/05/17 17:33:12,5.4742,1.4566,7.9861,44.5602,28.5,14459
2015/05/17 17:33:13,5.4703,1.4470,7.9865,44.5625,28.5,14460
2015/05/17 17:33:14,5.4706,1.4466,7.9869,44.5647,28.5,14461
2015/05/17 17:33:15,5.4755,1.4589,7.9873,44.5669,28.5,14462
2015/05/17 17:33:16,5.4754,1.4587,7.9877,44.5691,28.5,14463
2015/05/17 17:33:17,5.4701,1.4470,7.9881,44.5713,28.5,14464
2015/05/17 17:33:18,5.4693,1.4458,7.9885,44.5735,28.5,14465
2015/05/17 17:33:19,5.4738,1.4525,7.9889,44.5757,28.5,14466
2015/05/17 17:33:20,5.4753,1.4576,7.9893,44.5779,28.5,14467
2015/05/17 17:33:21,5.4734,1.4537,7.9897,44.5801,28.5,14468
2015/05/17 17:33:22,5.4689,1.4454,7.9901,44.5823,28.5,14469
2015/05/17 17:33:23,5.4696,1.4445,7.9905,44.5845,28.5,14470
2015/05/17 17:33:24,5.4754,1.4563,7.9909,44.5867,28.5,14471
2015/05/17 17:33:25,5.4754,1.4561,7.9913,44.5889,28.5,14472
2015/05/17 17:33:26,5.4682,1.4446,7.9917,44.5911,28.5,14473
2015/05/17 17:33:27,5.4677,1.4442,7.9921,44.5934,28.5,14474
2015/05/17 17:33:28,5.4731,1.4512,7.9925,44.5956,28.5,14475
2015/05/17 17:33:29,5.4752,1.4551,7.9929,44.5977,28.5,14476
2015/05/17 17:33:30,5.4729,1.4512,7.9933,44.5999,28.5,14477
2015/05/17 17:33:31,5.4678,1.4434,7.9937,44.6022,28.5,14478
2015/05/17 17:33:32,5.4681,1.4438,7.9941,44.6044,28.5,14479
2015/05/17 17:33:33,5.4752,1.4550,7.9945,44.6066,28.5,14480
2015/05/17 17:33:34,5.4747,1.4541,7.9949,44.6088,28.5,14481
2015/05/17 17:33:35,5.4672,1.4427,7.9953,44.6110,28.5,14482
2015/05/17 17:33:36,5.4667,1.4422,7.9957,44.6132,28.5,14483
2015/05/17 17:33:37,5.4715,1.4501,7.9961,44.6154,28.5,14484
2015/05/17 17:33:38,5.4735,1.4526,7.9965,44.6176,28.5,14485
2015/05/17 17:33:39,5.4709,1.4486,7.9969,44.6198,28.5,14486
2015/05/17 17:33:40,5.4657,1.4411,7.9973,44.6220,28.5,14487
2015/05/17 17:33:41,5.4665,1.4418,7.9978,44.6242,28.5,14488
2015/05/17 17:33:42,5.4732,1.4524,7.9982,44.6264,28.5,14489
2015/05/17 17:33:43,5.4729,1.4519,7.9986,44.6285,28.5,14490
2015/05/17 17:33:44,5.4653,1.4401,7.9990,44.6308,28.5,14491
2015/05/17 17:33:45,5.4650,1.4398,7.9994,44.6330,28.5,14492
2015/05/17 17:33:46,5.4704,1.4483,7.9998,44.6352,28.5,14493
2015/05/17 17:33:47,5.4721,1.4511,8.0002,44.6373,28.5,14494
2015/05/17 17:33:48,5.4689,1.4459,8.0006,44.6395,28.5,14495
2015/05/17 17:33:49,5.4646,1.4391,8.0010,44.6417,28.5,14496
2015/05/17 17:33:50,5.4651,1.4402,8.0014,44.6439,28.5,14497
2015/05/17 17:33:51,5.4716,1.4500,8.0018,44.6461,28.5,14498
2015/05/17 17:33:52,5.4715,1.4501,8.0022,44.6483,28.5,14499
2015/05/17 17:33:53,5.4641,1.4384,8.0026,44.6505,28.5,14500
2015/05/17 17:33:54,5.4640,1.4383,8.0030,44.6527,28.5,14501
2015/05/17 17:33:55,5.4696,1.4468,8.0034,44.6549,28.5,14502
2015/05/17 17:33:56,5.4708,1.4493,8.0038,44.6571,28.5,14503
2015/05/17 17:33:57,5.4666,1.4438,8.0042,44.6593,28.5,14504
2015/05/17 17:33:58,5.4638,1.4369,8.0046,44.6615,28.5,14505
2015/05/17 17:33:59,5.4648,1.4384,8.0050,44.6637,28.5,14506
2015/05/17 17:34:00,5.4702,1.4486,8.0054,44.6659,28.5,14507
2015/05/17 17:34:01,5.4699,1.4479,8.0058,44.6680,28.5,14508
2015/05/17 17:34:02,5.4637,1.4357,8.0062,44.6702,28.5,14509
2015/05/17 17:34:03,5.4639,1.4357,8.0066,44.6724,28.5,14510
2015/05/17 17:34:04,5.4680,1.4450,8.0070,44.6746,28.5,14511
2015/05/17 17:34:05,5.4693,1.4470,8.0074,44.6768,28.5,14512
2015/05/17 17:34:06,5.4655,1.4408,8.0078,44.6790,28.5,14513
2015/05/17 17:34:07,5.4638,1.4342,8.0082,44.6812,28.5,14514
2015/05/17 17:34:08,5.4649,1.4363,8.0086,44.6834,28.5,14515
2015/05/17 17:34:09,5.4684,1.4461,8.0090,44.6855,28.6,14516
2015/05/17 17:34:10,5.4681,1.4461,8.0094,44.6877,28.6,14517
2015/05/17 17:34:11,5.4640,1.4329,8.0098,44.6899,28.6,14518
2015/05/17 17:34:12,5.4639,1.4324,8.0102,44.6921,28.6,14519
2015/05/17 17:34:13,5.4673,1.4430,8.0106,44.6943,28.5,14520
2015/05/17 17:34:14,5.4679,1.4449,8.0110,44.6965,28.6,14521
2015/05/17 17:34:15,5.4650,1.4382,8.0114,44.6987,28.6,14522
2015/05/17 17:34:16,5.4641,1.4315,8.0118,44.7008,28.5,14523
2015/05/17 17:34:17,5.4648,1.4345,8.0122,44.7030,28.5,14524
2015/05/17 17:34:18,5.4669,1.4440,8.0126,44.7052,28.6,14525
2015/05/17 17:34:19,5.4662,1.4438,8.0130,44.7074,28.5,14526
2015/05/17 17:34:20,5.4638,1.4303,8.0134,44.7096,28.6,14527
2015/05/17 17:34:21,5.4640,1.4298,8.0138,44.7118,28.6,14528
2015/05/17 17:34:22,5.4660,1.4412,8.0142,44.7139,28.6,14529
2015/05/17 17:34:23,5.4661,1.4427,8.0146,44.7161,28.6,14530
2015/05/17 17:34:24,5.4638,1.4354,8.0150,44.7183,28.6,14531
2015/05/17 17:34:25,5.4640,1.4293,8.0154,44.7205,28.6,14532
2015/05/17 17:34:26,5.4645,1.4326,8.0158,44.7227,28.6,14533
2015/05/17 17:34:27,5.4657,1.4422,8.0162,44.7248,28.6,14534
2015/05/17 17:34:28,5.4646,1.4420,8.0166,44.7270,28.6,14535
2015/05/17 17:34:29,5.4637,1.4281,8.0170,44.7292,28.6,14536
2015/05/17 17:34:30,5.4638,1.4277,8.0174,44.7314,28.6,14537
2015/05/17 17:34:31,5.4653,1.4404,8.0178,44.7335,28.6,14538
2015/05/17 17:34:32,5.4651,1.4412,8.0182,44.7357,28.6,14539
2015/05/17 17:34:33,5.4634,1.4331,8.0186,44.7379,28.6,14540
2015/05/17 17:34:34,5.4638,1.4271,8.0190,44.7401,28.6,14541
2015/05/17 17:34:35,5.4642,1.4313,8.0194,44.7423,28.6,14542
2015/05/17 17:34:36,5.4645,1.4400,8.0198,44.7444,28.6,14543
2015/05/17 17:34:37,5.4632,1.4397,8.0201,44.7466,28.6,14544
2015/05/17 17:34:38,5.4639,1.4257,8.0205,44.7488,28.6,14545
2015/05/17 17:34:39,5.4640,1.4254,8.0209,44.7510,28.6,14546
2015/05/17 17:34:40,5.4640,1.4389,8.0213,44.7531,28.6,14547
2015/05/17 17:34:41,5.4631,1.4394,8.0217,44.7553,28.6,14548
2015/05/17 17:34:42,5.4637,1.4293,8.0221,44.7575,28.6,14549
2015/05/17 17:34:43,5.4640,1.4241,8.0225,44.7596,28.6,14550
2015/05/17 17:34:44,5.4635,1.4292,8.0229,44.7618,28.6,14551
2015/05/17 17:34:45,5.4631,1.4379,8.0233,44.7640,28.6,14552
2015/05/17 17:34:46,5.4631,1.4369,8.0237,44.7661,28.6,14553
2015/05/17 17:34:47,5.4638,1.4236,8.0241,44.7683,28.6,14554
2015/05/17 17:34:48,5.4639,1.4233,8.0245,44.7705,28.6,14555
2015/05/17 17:34:49,5.4631,1.4366,8.0249,44.7727,28.6,14556
2015/05/17 17:34:50,5.4631,1.4366,8.0253,44.7748,28.6,14557
2015/05/17 17:34:51,5.4639,1.4264,8.0257,44.7770,28.6,14558
2015/05/17 17:34:52,5.4639,1.4222,8.0261,44.7792,28.6,14559
2015/05/17 17:34:53,5.4637,1.4279,8.0265,44.7813,28.6,14560
2015/05/17 17:34:54,5.4631,1.4361,8.0269,44.7835,28.6,14561
2015/05/17 17:34:55,5.4633,1.4338,8.0273,44.7857,28.6,14562
2015/05/17 17:34:56,5.4638,1.4213,8.0277,44.7878,28.6,14563
2015/05/17 17:34:57,5.4638,1.4209,8.0281,44.7900,28.6,14564
2015/05/17 17:34:58,5.4631,1.4349,8.0285,44.7922,28.6,14565
2015/05/17 17:34:59,5.4632,1.4345,8.0289,44.7943,28.6,14566
2015/05/17 17:35:00,5.4637,1.4234,8.0293,44.7965,28.6,14567
2015/05/17 17:35:01,5.4641,1.4191,8.0297,44.7987,28.6,14568
2015/05/17 17:35:02,5.4635,1.4257,8.0301,44.8008,28.6,14569
2015/05/17 17:35:03,5.4633,1.4329,8.0305,44.8030,28.6,14570
2015/05/17 17:35:04,5.4633,1.4309,8.0309,44.8052,28.6,14571
2015/05/17 17:35:05,5.4640,1.4180,8.0313,44.8073,28.6,14572
