2015/02/26 18:15:03,U,I,Ah,Wh,T,S
2015/02/26 18:17:28,5.2233,0.0000,0.0000,0.0000,28.0,164
2015/02/26 18:17:29,5.2231,0.0000,0.0000,0.0000,28.0,165
2015/02/26 18:17:30,5.2229,0.0000,0.0000,0.0000,28.0,166
2015/02/26 18:17:32,5.2236,0.0000,0.0000,0.0000,28.0,167
2015/02/26 18:17:33,5.2218,0.0000,0.0000,0.0000,28.0,168
2015/02/26 18:17:34,5.2138,0.0268,0.0000,0.0000,28.0,170
2015/02/26 18:17:35,5.2140,0.0268,0.0000,0.0000,28.0,171
2015/02/26 18:17:36,5.2141,0.0268,0.0000,0.0001,28.0,172
2015/02/26 18:17:37,5.2142,0.0268,0.0000,0.0001,28.0,173
2015/02/26 18:17:38,5.2141,0.0268,0.0000,0.0002,28.0,174
2015/02/26 18:17:39,5.2142,0.0268,0.0000,0.0002,28.0,175
2015/02/26 18:17:40,5.2144,0.0268,0.0000,0.0003,28.0,176
2015/02/26 18:17:41,5.2147,0.0268,0.0000,0.0003,28.0,177
2015/02/26 18:17:43,5.2145,0.0268,0.0000,0.0003,28.0,178
2015/02/26 18:17:44,5.2148,0.0268,0.0000,0.0004,28.0,179
2015/02/26 18:17:45,5.2149,0.0268,0.0000,0.0005,28.0,181
2015/02/26 18:17:46,5.2152,0.0268,0.0001,0.0005,28.0,182
2015/02/26 18:17:47,5.2149,0.0268,0.0001,0.0005,28.0,183
2015/02/26 18:17:48,5.2149,0.0268,0.0001,0.0006,28.0,184
2015/02/26 18:17:49,5.2147,0.0268,0.0001,0.0006,28.0,185
2015/02/26 18:17:50,5.2153,0.0268,0.0001,0.0006,28.0,186
2015/02/26 18:17:52,5.2154,0.0268,0.0001,0.0007,28.0,187
2015/02/26 18:17:53,5.2164,0.0268,0.0001,0.0007,28.0,188
2015/02/26 18:17:54,5.2155,0.0268,0.0001,0.0008,28.0,190
2015/02/26 18:17:55,5.2152,0.0268,0.0001,0.0008,28.0,191
2015/02/26 18:17:56,5.2147,0.0268,0.0001,0.0009,28.0,192
2015/02/26 18:17:57,5.2149,0.0268,0.0001,0.0009,28.0,193
2015/02/26 18:17:58,5.2146,0.0268,0.0001,0.0010,28.0,194
2015/02/26 18:17:59,5.2147,0.0268,0.0002,0.0010,28.0,195
2015/02/26 18:18:00,5.2150,0.0268,0.0002,0.0010,28.0,196
2015/02/26 18:18:01,5.2148,0.0268,0.0002,0.0011,28.0,197
2015/02/26 18:18:02,5.2146,0.0268,0.0002,0.0011,28.0,198
2015/02/26 18:18:04,5.2150,0.0268,0.0002,0.0012,28.0,199
2015/02/26 18:18:05,5.2151,0.0268,0.0002,0.0012,28.0,200
2015/02/26 18:18:06,5.2149,0.0268,0.0002,0.0013,28.0,202
2015/02/26 18:18:07,5.2149,0.0268,0.0002,0.0013,28.0,203
2015/02/26 18:18:08,5.2155,0.0268,0.0002,0.0013,28.0,204
2015/02/26 18:18:09,5.2152,0.0268,0.0002,0.0014,28.0,205
2015/02/26 18:18:10,5.2164,0.0268,0.0002,0.0014,28.0,206
2015/02/26 18:18:11,5.2154,0.0268,0.0002,0.0015,28.0,207
2015/02/26 18:18:12,5.2154,0.0268,0.0002,0.0015,28.0,208
2015/02/26 18:18:13,5.2150,0.0268,0.0003,0.0015,28.0,209
2015/02/26 18:18:15,5.2151,0.0268,0.0003,0.0016,28.0,210
2015/02/26 18:18:16,5.2150,0.0268,0.0003,0.0016,28.0,211
2015/02/26 18:18:17,5.2152,0.0268,0.0003,0.0017,28.0,212
2015/02/26 18:18:18,5.2148,0.0268,0.0003,0.0017,28.0,214
2015/02/26 18:18:19,5.2145,0.0268,0.0003,0.0018,28.0,215
2015/02/26 18:18:20,5.2148,0.0268,0.0003,0.0018,28.0,216
2015/02/26 18:18:21,5.2149,0.0268,0.0003,0.0019,28.0,217
