    i,    t(s),    U(V),    I(A), Tself, Tprob
  358,    1096,  5.3287,  0.9127,  21.9, 808.9
  359,    1099,  5.3285,  0.9133,  21.9, 808.9
  360,    1102,  5.3285,  0.9130,  21.9, 808.9
  361,    1105,  5.3284,  0.9133,  21.9, 808.9
  362,    1108,  5.3284,  0.9130,  21.9, 808.9
  363,    1111,  5.3283,  0.9133,  21.9, 808.9
  364,    1114,  5.3284,  0.9133,  21.9, 808.9
  365,    1117,  5.3285,  0.9127,  21.9, 808.9
  366,    1120,  5.3283,  0.9133,  21.9, 808.9
  367,    1123,  5.3284,  0.9133,  21.9, 808.9
  368,    1126,  5.3284,  0.9133,  21.9, 808.9
  369,    1129,  5.3285,  0.9133,  21.9, 808.9
  370,    1132,  5.3285,  0.9140,  21.9, 808.9
  371,    1135,  5.3283,  0.9137,  21.9, 808.9
  372,    1138,  5.3281,  0.9137,  21.9, 808.9
  373,    1141,  5.3282,  0.9137,  21.9, 808.9
  374,    1144,  5.3282,  0.9133,  21.9, 808.9
  375,    1147,  5.3281,  0.9137,  22.0, 809.0
  376,    1150,  5.3281,  0.9146,  22.0, 809.0
  377,    1153,  5.3283,  0.9137,  22.0, 809.0
  378,    1156,  5.3284,  0.9140,  22.0, 809.0
  379,    1159,  5.3284,  0.9140,  22.0, 809.0
  380,    1162,  5.3284,  0.9140,  22.0, 809.0
  381,    1165,  5.3283,  0.9140,  22.0, 809.0
  382,    1168,  5.3284,  0.9143,  21.9, 808.9
  383,    1171,  5.3283,  0.9143,  21.9, 808.9
  384,    1174,  5.3283,  0.9143,  21.9, 808.9
  385,    1177,  5.3284,  0.9143,  21.9, 808.9
  386,    1180,  5.3282,  0.9143,  21.9, 808.9
  387,    1183,  5.3284,  0.9153,  22.0, 809.0
  388,    1186,  5.3285,  0.9146,  22.0, 809.0
  389,    1189,  5.3286,  0.9143,  22.0, 809.0
  390,    1192,  5.3285,  0.9143,  22.0, 809.0
  391,    1195,  5.3286,  0.9146,  22.0, 809.0
  392,    1198,  5.3286,  0.9146,  22.0, 809.0
  393,    1201,  5.3289,  0.9146,  22.0, 809.0
  394,    1204,  5.3288,  0.9146,  22.0, 809.0
  395,    1207,  5.3287,  0.9143,  21.9, 808.9
  396,    1210,  5.3288,  0.9143,  22.0, 809.0
  397,    1213,  5.3290,  0.9143,  22.0, 809.0
  398,    1216,  5.3289,  0.9156,  22.0, 809.0
  399,    1219,  5.3289,  0.9150,  21.9, 808.9
  400,    1222,  5.3289,  0.9146,  22.0, 809.0
  401,    1225,  5.3290,  0.9150,  22.0, 809.0
  402,    1228,  5.3289,  0.9150,  22.0, 809.0
  403,    1231,  5.3288,  0.9150,  22.0, 809.0
  404,    1234,  5.3291,  0.9150,  22.0, 809.0
  405,    1237,  5.3290,  0.9153,  22.0, 809.0
  406,    1240,  5.3292,  0.9146,  22.0, 809.0
  407,    1243,  5.3292,  0.9150,  22.0, 809.0
  408,    1246,  5.3292,  0.9150,  22.0, 809.0
  409,    1249,  5.3293,  0.9159,  22.0, 809.0
  410,    1252,  5.3292,  0.9153,  22.0, 809.0
  411,    1255,  5.3295,  0.9150,  22.0, 809.0
  412,    1258,  5.3294,  0.9153,  22.0, 809.0
  413,    1261,  5.3292,  0.9153,  22.0, 809.0
  414,    1264,  5.3293,  0.9153,  22.0, 809.0
  415,    1267,  5.3294,  0.9163,  22.0, 809.0
  416,    1270,  5.3294,  0.9156,  22.0, 809.0
  417,    1273,  5.3295,  0.9156,  22.0, 809.0
  418,    1276,  5.3296,  0.9156,  22.0, 809.0
  419,    1279,  5.3295,  0.9156,  22.0, 809.0
  420,    1282,  5.3293,  0.9153,  22.0, 809.0
  421,    1285,  5.3294,  0.9159,  22.0, 809.0
  422,    1288,  5.3296,  0.9156,  22.0, 809.0
  423,    1291,  5.3294,  0.9159,  22.0, 809.0
  424,    1294,  5.3295,  0.9159,  22.0, 809.0
  425,    1297,  5.3293,  0.9163,  22.0, 809.0
  426,    1300,  5.3294,  0.9172,  22.0, 809.0
  427,    1303,  5.3296,  0.9159,  22.0, 809.0
  428,    1306,  5.3295,  0.9163,  22.0, 809.0
  429,    1309,  5.3297,  0.9163,  22.0, 809.0
  430,    1312,  5.3295,  0.9163,  22.0, 809.0
  431,    1315,  5.3297,  0.9163,  22.0, 809.0
