    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
 1002,    3013,  5.1833,  0.0431, 2.502, 2.502
 1003,    3016,  5.1851,  0.0430, 2.500, 2.501
 1004,    3019,  5.1818,  0.0430, 2.502, 2.502
 1005,    3022,  5.1851,  0.0430, 2.501, 2.502
 1006,    3025,  5.1808,  0.0430, 2.502, 2.500
 1007,    3028,  5.1835,  0.0431, 2.502, 2.502
 1008,    3031,  5.1830,  0.0430, 2.502, 2.500
 1009,    3034,  5.1835,  0.0430, 2.502, 2.502
 1010,    3037,  5.1820,  0.0430, 2.500, 2.501
 1011,    3040,  5.1833,  0.0430, 2.502, 2.502
 1012,    3043,  5.1825,  0.0431, 2.501, 2.502
 1013,    3046,  5.1835,  0.0430, 2.502, 2.501
 1014,    3049,  5.1820,  0.0441, 2.500, 2.501
 1015,    3052,  5.1830,  0.0430, 2.502, 2.503
 1016,    3055,  5.1815,  0.0430, 2.502, 2.500
 1017,    3058,  5.1795,  0.0431, 2.502, 2.501
 1018,    3061,  5.1835,  0.0430, 2.502, 2.502
 1019,    3064,  5.1820,  0.0430, 2.502, 2.499
 1020,    3067,  5.1851,  0.0430, 2.503, 2.502
 1021,    3070,  5.1815,  0.0430, 2.502, 2.500
 1022,    3073,  5.1835,  0.0431, 2.503, 2.503
 1023,    3076,  5.1828,  0.0430, 2.502, 2.501
 1024,    3079,  5.1858,  0.0430, 2.503, 2.503
 1025,    3082,  5.1840,  0.0430, 2.502, 2.501
 1026,    3085,  5.1871,  0.0430, 2.502, 2.502
 1027,    3088,  5.1838,  0.0431, 2.503, 2.502
 1028,    3091,  5.1873,  0.0430, 2.503, 2.503
 1029,    3094,  5.1828,  0.0430, 2.501, 2.499
 1030,    3097,  5.1840,  0.0430, 2.501, 2.501
 1031,    3100,  5.1833,  0.0430, 2.499, 2.501
 1032,    3103,  5.1825,  0.0431, 2.502, 2.501
 1033,    3106,  5.1818,  0.0430, 2.502, 2.501
 1034,    3109,  5.1843,  0.0430, 2.501, 2.500
 1035,    3112,  5.1823,  0.0430, 2.502, 2.501
 1036,    3115,  5.1820,  0.0430, 2.500, 2.501
 1037,    3118,  5.1820,  0.0431, 2.502, 2.502
 1038,    3121,  5.1845,  0.0430, 2.503, 2.503
 1039,    3124,  5.1843,  0.0430, 2.502, 2.502
 1040,    3127,  5.1843,  0.0430, 2.503, 2.503
 1041,    3130,  5.1818,  0.0430, 2.501, 2.501
 1042,    3133,  5.1808,  0.0431, 2.503, 2.501
 1043,    3136,  5.1843,  0.0430, 2.502, 2.501
 1044,    3139,  5.1810,  0.0430, 2.502, 2.502
 1045,    3142,  5.1851,  0.0430, 2.502, 2.502
 1046,    3145,  5.1830,  0.0430, 2.502, 2.501
 1047,    3148,  5.1828,  0.0430, 2.503, 2.502
 1048,    3151,  5.1825,  0.0430, 2.502, 2.499
 1049,    3154,  5.1858,  0.0430, 2.503, 2.503
 1050,    3157,  5.1843,  0.0430, 2.500, 2.500
 1051,    3160,  5.1866,  0.0430, 2.503, 2.503
 1052,    3163,  5.1815,  0.0430, 2.502, 2.501
 1053,    3166,  5.1856,  0.0430, 2.503, 2.502
 1054,    3169,  5.1835,  0.0430, 2.502, 2.502
 1055,    3172,  5.1883,  0.0430, 2.503, 2.501
 1056,    3175,  5.1805,  0.0430, 2.502, 2.501
 1057,    3178,  5.1873,  0.0430, 2.503, 2.503
 1058,    3181,  5.1863,  0.0430, 2.502, 2.503
 1059,    3184,  5.1863,  0.0430, 2.503, 2.502
 1060,    3187,  5.1863,  0.0430, 2.503, 2.501
 1061,    3190,  5.1868,  0.0430, 2.503, 2.502
 1062,    3193,  5.1838,  0.0430, 2.500, 2.502
 1063,    3196,  5.1835,  0.0430, 2.502, 2.502
 1064,    3199,  5.1835,  0.0431, 2.502, 2.502
 1065,    3202,  5.1808,  0.0431, 2.500, 2.500
 1066,    3205,  5.1848,  0.0431, 2.502, 2.502
 1067,    3208,  5.1825,  0.0431, 2.504, 2.503
 1068,    3211,  5.1873,  0.0431, 2.503, 2.501
 1069,    3214,  5.1825,  0.0431, 2.503, 2.502
 1070,    3217,  5.1843,  0.0431, 2.503, 2.502
 1071,    3220,  5.1825,  0.0431, 2.504, 2.502
 1072,    3223,  5.1876,  0.0431, 2.504, 2.503
 1073,    3226,  5.1848,  0.0431, 2.501, 2.500
 1074,    3229,  5.1848,  0.0431, 2.503, 2.503
 1075,    3232,  5.1861,  0.0431, 2.503, 2.503
 1076,    3235,  5.1888,  0.0431, 2.503, 2.504
 1077,    3238,  5.1861,  0.0431, 2.499, 2.502
 1078,    3241,  5.1856,  0.0431, 2.503, 2.503
 1079,    3244,  5.1835,  0.0431, 2.501, 2.501
 1080,    3247,  5.1888,  0.0431, 2.503, 2.501
 1081,    3250,  5.1851,  0.0431, 2.499, 2.502
 1082,    3253,  5.1878,  0.0431, 2.504, 2.504
 1083,    3256,  5.1866,  0.0431, 2.503, 2.503
 1084,    3259,  5.1863,  0.0431, 2.503, 2.503
 1085,    3262,  5.1853,  0.0431, 2.503, 2.500
 1086,    3265,  5.1871,  0.0431, 2.503, 2.503
 1087,    3268,  5.1843,  0.0431, 2.503, 2.502
 1088,    3271,  5.1823,  0.0431, 2.502, 2.501
 1089,    3274,  5.1845,  0.0431, 2.502, 2.501
 1090,    3277,  5.1830,  0.0431, 2.502, 2.501
 1091,    3280,  5.1833,  0.0431, 2.503, 2.502
 1092,    3283,  5.1838,  0.0431, 2.503, 2.502
 1093,    3286,  5.1818,  0.0431, 2.502, 2.501
 1094,    3289,  5.1815,  0.0431, 2.500, 2.502
 1095,    3292,  5.1845,  0.0431, 2.504, 2.503
 1096,    3295,  5.1835,  0.0431, 2.502, 2.502
 1097,    3298,  5.1863,  0.0431, 2.501, 2.503
 1098,    3301,  5.1820,  0.0431, 2.502, 2.501
 1099,    3304,  5.1848,  0.0431, 2.503, 2.502
 1100,    3307,  5.1810,  0.0431, 2.502, 2.501
 1101,    3310,  5.1866,  0.0431, 2.502, 2.502
 1102,    3313,  5.1856,  0.0431, 2.503, 2.502
 1103,    3316,  5.1866,  0.0433, 2.502, 2.501
 1104,    3319,  5.1838,  0.0431, 2.501, 2.501
 1105,    3322,  5.1873,  0.0431, 2.503, 2.503
 1106,    3325,  5.1856,  0.0431, 2.501, 2.501
 1107,    3328,  5.1871,  0.0431, 2.504, 2.503
 1108,    3331,  5.1838,  0.0431, 2.501, 2.502
 1109,    3334,  5.1881,  0.0431, 2.503, 2.502
 1110,    3337,  5.1843,  0.0431, 2.503, 2.502
 1111,    3340,  5.1866,  0.0431, 2.502, 2.501
 1112,    3343,  5.1820,  0.0431, 2.502, 2.501
 1113,    3346,  5.1853,  0.0433, 2.503, 2.503
 1114,    3349,  5.1835,  0.0431, 2.502, 2.502
 1115,    3352,  5.1833,  0.0431, 2.503, 2.502
 1116,    3355,  5.1858,  0.0431, 2.503, 2.501
 1117,    3358,  5.1823,  0.0431, 2.503, 2.502
 1118,    3361,  5.1840,  0.0431, 2.501, 2.502
 1119,    3364,  5.1833,  0.0431, 2.504, 2.502
 1120,    3367,  5.1853,  0.0431, 2.503, 2.502
 1121,    3370,  5.1813,  0.0430, 2.501, 2.500
 1122,    3373,  5.1835,  0.0430, 2.502, 2.502
 1123,    3376,  5.1848,  0.0431, 2.503, 2.502
 1124,    3379,  5.1868,  0.0430, 2.504, 2.503
 1125,    3382,  5.1858,  0.0430, 2.503, 2.502
 1126,    3385,  5.1888,  0.0431, 2.503, 2.502
 1127,    3388,  5.1848,  0.0430, 2.503, 2.501
 1128,    3391,  5.1868,  0.0430, 2.503, 2.503
 1129,    3394,  5.1833,  0.0431, 2.500, 2.501
 1130,    3397,  5.1838,  0.0430, 2.502, 2.502
 1131,    3400,  5.1820,  0.0430, 2.501, 2.502
 1132,    3403,  5.1858,  0.0430, 2.503, 2.502
 1133,    3406,  5.1820,  0.0430, 2.501, 2.501
 1134,    3409,  5.1828,  0.0430, 2.502, 2.501
 1135,    3412,  5.1840,  0.0430, 2.501, 2.500
 1136,    3415,  5.1858,  0.0430, 2.503, 2.503
 1137,    3418,  5.1853,  0.0430, 2.503, 2.502
 1138,    3421,  5.1820,  0.0430, 2.501, 2.502
 1139,    3424,  5.1820,  0.0430, 2.502, 2.501
 1140,    3427,  5.1835,  0.0430, 2.501, 2.500
 1141,    3430,  5.1830,  0.0481, 2.503, 2.502
 1142,    3433,  5.1828,  0.0430, 2.502, 2.502
 1143,    3436,  5.1833,  0.0431, 2.501, 2.500
 1144,    3439,  5.1823,  0.0430, 2.503, 2.502
 1145,    3442,  5.1840,  0.0430, 2.502, 2.502
 1146,    3445,  5.1810,  0.0430, 2.500, 2.501
 1147,    3448,  5.1823,  0.0430, 2.501, 2.502
 1148,    3451,  5.1818,  0.0430, 2.502, 2.501
 1149,    3454,  5.1833,  0.0430, 2.502, 2.502
 1150,    3457,  5.1845,  0.0430, 2.503, 2.501
 1151,    3460,  5.1813,  0.0430, 2.501, 2.500
 1152,    3463,  5.1810,  0.0430, 2.502, 2.501
 1153,    3466,  5.1853,  0.0430, 2.502, 2.500
 1154,    3469,  5.1856,  0.0430, 2.503, 2.502
 1155,    3472,  5.1835,  0.0430, 2.501, 2.500
 1156,    3475,  5.1823,  0.0431, 2.502, 2.501
 1157,    3478,  5.1848,  0.0430, 2.503, 2.502
 1158,    3481,  5.1858,  0.0430, 2.502, 2.503
 1159,    3484,  5.1856,  0.0430, 2.503, 2.502
 1160,    3487,  5.1825,  0.0430, 2.501, 2.500
 1161,    3490,  5.1848,  0.0430, 2.502, 2.502
 1162,    3493,  5.1845,  0.0430, 2.500, 2.501
 1163,    3496,  5.1858,  0.0431, 2.503, 2.502
 1164,    3499,  5.1828,  0.0430, 2.503, 2.501
 1165,    3502,  5.1878,  0.0430, 2.503, 2.503
 1166,    3505,  5.1868,  0.0430, 2.503, 2.503
 1167,    3508,  5.1838,  0.0430, 2.503, 2.502
 1168,    3511,  5.1828,  0.0430, 2.502, 2.501
 1169,    3514,  5.1818,  0.0430, 2.501, 2.500
 1170,    3517,  5.1845,  0.0430, 2.500, 2.502
 1171,    3520,  5.1813,  0.0430, 2.502, 2.501
 1172,    3523,  5.1833,  0.0430, 2.502, 2.501
 1173,    3526,  5.1793,  0.0430, 2.502, 2.501
 1174,    3529,  5.1840,  0.0430, 2.501, 2.502
 1175,    3532,  5.1828,  0.0430, 2.503, 2.502
 1176,    3535,  5.1762,  0.1582, 1.861, 1.860
 1177,    3538,  5.1843,  0.0430, 2.500, 2.500
 1178,    3541,  5.1858,  0.0430, 2.502, 2.502
 1179,    3544,  5.1833,  0.0430, 2.502, 2.500
 1180,    3547,  5.1858,  0.0431, 2.502, 2.503
 1181,    3550,  5.1858,  0.0430, 2.502, 2.501
 1182,    3553,  5.1863,  0.0430, 2.502, 2.503
 1183,    3556,  5.1835,  0.0431, 2.502, 2.502
 1184,    3559,  5.1863,  0.0431, 2.501, 2.502
 1185,    3562,  5.1825,  0.0430, 2.501, 2.501
 1186,    3565,  5.1878,  0.0430, 2.502, 2.502
 1187,    3568,  5.1866,  0.0430, 2.503, 2.503
 1188,    3571,  5.1858,  0.0431, 2.503, 2.502
 1189,    3574,  5.1828,  0.0430, 2.501, 2.499
 1190,    3577,  5.1853,  0.0431, 2.502, 2.502
 1191,    3580,  5.1845,  0.0430, 2.502, 2.502
 1192,    3583,  5.1853,  0.0430, 2.502, 2.502
 1193,    3586,  5.1808,  0.0431, 2.502, 2.501
 1194,    3589,  5.1853,  0.0430, 2.502, 2.501
 1195,    3592,  5.1843,  0.0431, 2.503, 2.502
 1196,    3595,  5.1833,  0.0431, 2.502, 2.499
 1197,    3598,  5.1833,  0.0430, 2.503, 2.502
 1198,    3601,  5.1818,  0.0431, 2.500, 2.502
 1199,    3604,  5.1833,  0.0430, 2.501, 2.501
 1200,    3607,  5.1828,  0.0431, 2.501, 2.502
 1201,    3610,  5.1861,  0.0430, 2.503, 2.503
 1202,    3613,  5.1838,  0.0430, 2.502, 2.501
 1203,    3616,  5.1848,  0.0431, 2.503, 2.500
 1204,    3619,  5.1823,  0.0430, 2.501, 2.501
 1205,    3622,  5.1871,  0.0431, 2.504, 2.504
 1206,    3625,  5.1833,  0.0431, 2.501, 2.500
 1207,    3628,  5.1840,  0.0430, 2.502, 2.502
 1208,    3631,  5.1828,  0.0430, 2.499, 2.501
 1209,    3634,  5.1845,  0.0430, 2.502, 2.501
 1210,    3637,  5.1845,  0.0430, 2.502, 2.503
 1211,    3640,  5.1845,  0.0430, 2.502, 2.500
 1212,    3643,  5.1830,  0.0430, 2.502, 2.502
 1213,    3646,  5.1883,  0.0430, 2.502, 2.503
 1214,    3649,  5.1886,  0.0430, 2.504, 2.503
 1215,    3652,  5.1886,  0.0430, 2.504, 2.503
 1216,    3655,  5.1840,  0.0430, 2.502, 2.501
 1217,    3658,  5.1833,  0.0430, 2.503, 2.502
 1218,    3661,  5.1851,  0.0430, 2.503, 2.501
 1219,    3664,  5.1851,  0.0430, 2.503, 2.502
 1220,    3667,  5.1830,  0.0430, 2.503, 2.501
 1221,    3670,  5.1838,  0.0430, 2.503, 2.502
 1222,    3673,  5.1828,  0.0430, 2.503, 2.502
 1223,    3676,  5.1830,  0.0431, 2.502, 2.502
 1224,    3679,  5.1828,  0.0430, 2.500, 2.500
 1225,    3682,  5.1820,  0.0430, 2.503, 2.502
 1226,    3685,  5.1820,  0.0431, 2.502, 2.502
 1227,    3688,  5.1830,  0.0430, 2.502, 2.500
 1228,    3691,  5.1820,  0.0430, 2.502, 2.501
 1229,    3694,  5.1843,  0.0430, 2.500, 2.501
 1230,    3697,  5.1866,  0.0430, 2.503, 2.503
 1231,    3700,  5.1843,  0.0430, 2.503, 2.501
 1232,    3703,  5.1825,  0.0430, 2.502, 2.501
 1233,    3706,  5.1833,  0.0430, 2.499, 2.501
 1234,    3709,  5.1866,  0.0430, 2.504, 2.503
 1235,    3712,  5.1828,  0.0430, 2.502, 2.502
 1236,    3715,  5.1861,  0.0430, 2.503, 2.502
 1237,    3718,  5.1838,  0.0430, 2.500, 2.501
 1238,    3721,  5.1863,  0.0430, 2.503, 2.503
 1239,    3724,  5.1835,  0.0430, 2.501, 2.502
 1240,    3727,  5.1838,  0.0430, 2.502, 2.502
 1241,    3730,  5.1853,  0.0430, 2.501, 2.500
 1242,    3733,  5.1848,  0.0431, 2.501, 2.502
 1243,    3736,  5.1833,  0.0430, 2.503, 2.502
 1244,    3739,  5.1828,  0.0430, 2.502, 2.502
 1245,    3742,  5.1856,  0.0430, 2.503, 2.501
 1246,    3745,  5.1818,  0.0430, 2.501, 2.502
 1247,    3748,  5.1818,  0.0430, 2.502, 2.501
 1248,    3751,  5.1823,  0.0430, 2.502, 2.501
 1249,    3754,  5.1828,  0.0430, 2.501, 2.499
 1250,    3757,  5.1825,  0.0431, 2.503, 2.502
 1251,    3760,  5.1823,  0.0430, 2.503, 2.502
 1252,    3763,  5.1803,  0.0430, 2.501, 2.501
 1253,    3766,  5.1843,  0.0430, 2.501, 2.502
 1254,    3769,  5.1835,  0.0430, 2.502, 2.501
 1255,    3772,  5.1863,  0.0430, 2.504, 2.503
 1256,    3775,  5.1848,  0.0430, 2.502, 2.500
 1257,    3778,  5.1856,  0.0431, 2.501, 2.502
 1258,    3781,  5.1838,  0.0430, 2.502, 2.500
 1259,    3784,  5.1858,  0.0430, 2.503, 2.502
 1260,    3787,  5.1833,  0.0430, 2.502, 2.501
 1261,    3790,  5.1866,  0.0430, 2.501, 2.502
 1262,    3793,  5.1828,  0.0430, 2.501, 2.502
 1263,    3796,  5.1861,  0.0430, 2.503, 2.502
 1264,    3799,  5.1825,  0.0430, 2.502, 2.501
 1265,    3802,  5.1868,  0.0430, 2.502, 2.502
 1266,    3805,  5.1838,  0.0430, 2.502, 2.502
 1267,    3808,  5.1851,  0.0430, 2.502, 2.500
 1268,    3811,  5.1856,  0.0430, 2.503, 2.502
 1269,    3814,  5.1843,  0.0430, 2.503, 2.501
 1270,    3817,  5.1825,  0.0430, 2.502, 2.501
 1271,    3820,  5.1838,  0.0430, 2.502, 2.502
 1272,    3823,  5.1838,  0.0430, 2.502, 2.501
 1273,    3826,  5.1808,  0.0430, 2.503, 2.502
 1274,    3829,  5.1818,  0.0430, 2.501, 2.501
 1275,    3832,  5.1818,  0.0430, 2.502, 2.501
 1276,    3835,  5.1825,  0.0431, 2.502, 2.501
 1277,    3838,  5.1805,  0.0430, 2.499, 2.501
 1278,    3841,  5.1840,  0.0430, 2.503, 2.502
 1279,    3844,  5.1808,  0.0430, 2.503, 2.501
 1280,    3847,  5.1876,  0.0430, 2.503, 2.501
 1281,    3850,  5.1840,  0.0430, 2.502, 2.501
 1282,    3853,  5.1858,  0.0430, 2.503, 2.503
 1283,    3856,  5.1851,  0.0430, 2.503, 2.500
 1284,    3859,  5.1840,  0.0430, 2.502, 2.503
 1285,    3862,  5.1851,  0.0430, 2.499, 2.501
 1286,    3865,  5.1840,  0.0440, 2.502, 2.502
 1287,    3868,  5.1843,  0.0430, 2.501, 2.502
 1288,    3871,  5.1851,  0.0430, 2.502, 2.500
 1289,    3874,  5.1828,  0.0430, 2.501, 2.502
 1290,    3877,  5.1866,  0.0430, 2.502, 2.503
 1291,    3880,  5.1845,  0.0430, 2.503, 2.502
 1292,    3883,  5.1838,  0.0431, 2.502, 2.500
 1293,    3886,  5.1830,  0.0430, 2.503, 2.502
 1294,    3889,  5.1845,  0.0430, 2.503, 2.502
 1295,    3892,  5.1823,  0.0430, 2.503, 2.502
 1296,    3895,  5.1835,  0.0430, 2.501, 2.499
 1297,    3898,  5.1851,  0.0431, 2.502, 2.502
 1298,    3901,  5.1851,  0.0430, 2.502, 2.502
 1299,    3904,  5.1866,  0.0430, 2.503, 2.502
 1300,    3907,  5.1838,  0.0430, 2.501, 2.502
 1301,    3910,  5.1825,  0.0430, 2.502, 2.502
 1302,    3913,  5.1818,  0.0430, 2.503, 2.502
 1303,    3916,  5.1825,  0.0430, 2.502, 2.500
 1304,    3919,  5.1828,  0.0430, 2.502, 2.502
 1305,    3922,  5.1868,  0.0430, 2.503, 2.503
 1306,    3925,  5.1856,  0.0430, 2.503, 2.502
 1307,    3928,  5.1858,  0.0430, 2.502, 2.501
 1308,    3931,  5.1853,  0.0431, 2.503, 2.501
 1309,    3934,  5.1833,  0.0431, 2.503, 2.503
 1310,    3937,  5.1851,  0.0431, 2.502, 2.501
 1311,    3940,  5.1843,  0.0431, 2.501, 2.502
 1312,    3943,  5.1810,  0.0431, 2.501, 2.501
 1313,    3946,  5.1848,  0.0431, 2.502, 2.501
 1314,    3949,  5.1828,  0.0431, 2.502, 2.502
 1315,    3952,  5.1830,  0.0441, 2.502, 2.500
 1316,    3955,  5.1813,  0.0431, 2.501, 2.502
 1317,    3958,  5.1853,  0.0431, 2.500, 2.502
 1318,    3961,  5.1843,  0.0431, 2.503, 2.502
 1319,    3964,  5.1856,  0.0431, 2.503, 2.502
 1320,    3967,  5.1853,  0.0431, 2.503, 2.501
 1321,    3970,  5.1853,  0.0431, 2.503, 2.502
 1322,    3973,  5.1851,  0.0431, 2.503, 2.502
 1323,    3976,  5.1820,  0.0431, 2.503, 2.502
 1324,    3979,  5.1843,  0.0431, 2.503, 2.502
 1325,    3982,  5.1838,  0.0431, 2.502, 2.501
 1326,    3985,  5.1838,  0.0431, 2.501, 2.502
 1327,    3988,  5.1818,  0.0431, 2.502, 2.502
 1328,    3991,  5.1840,  0.0431, 2.503, 2.503
 1329,    3994,  5.1805,  0.0431, 2.502, 2.501
 1330,    3997,  5.1833,  0.0431, 2.502, 2.501
 1331,    4000,  5.1818,  0.0431, 2.499, 2.500
 1332,    4003,  5.1868,  0.0431, 2.503, 2.503
 1333,    4006,  5.1835,  0.0433, 2.502, 2.501
 1334,    4009,  5.1866,  0.0431, 2.503, 2.503
 1335,    4012,  5.1840,  0.0431, 2.501, 2.500
 1336,    4015,  5.1848,  0.0431, 2.502, 2.502
 1337,    4018,  5.1828,  0.0431, 2.502, 2.502
 1338,    4021,  5.1848,  0.0431, 2.503, 2.502
 1339,    4024,  5.1823,  0.0431, 2.501, 2.501
 1340,    4027,  5.1868,  0.0431, 2.502, 2.502
 1341,    4030,  5.1825,  0.0431, 2.501, 2.502
 1342,    4033,  5.1863,  0.0431, 2.503, 2.502
 1343,    4036,  5.1820,  0.0431, 2.501, 2.502
 1344,    4039,  5.1835,  0.0431, 2.501, 2.501
 1345,    4042,  5.1858,  0.0431, 2.503, 2.502
 1346,    4045,  5.1833,  0.0433, 2.501, 2.501
 1347,    4048,  5.1840,  0.0431, 2.502, 2.501
 1348,    4051,  5.1848,  0.0431, 2.501, 2.502
 1349,    4054,  5.1835,  0.0431, 2.502, 2.502
 1350,    4057,  5.1840,  0.0431, 2.503, 2.501
 1351,    4060,  5.1843,  0.0433, 2.502, 2.502
 1352,    4063,  5.1835,  0.0431, 2.502, 2.500
 1353,    4066,  5.1858,  0.0431, 2.503, 2.503
 1354,    4069,  5.1823,  0.0431, 2.500, 2.502
 1355,    4072,  5.1863,  0.0431, 2.503, 2.503
 1356,    4075,  5.1803,  0.0433, 2.502, 2.502
 1357,    4078,  5.1858,  0.0431, 2.502, 2.503
 1358,    4081,  5.1825,  0.0431, 2.502, 2.500
 1359,    4084,  5.1866,  0.0431, 2.504, 2.503
 1360,    4087,  5.1833,  0.0431, 2.500, 2.500
 1361,    4090,  5.1896,  0.0433, 2.504, 2.503
 1362,    4093,  5.1876,  0.0431, 2.503, 2.501
 1363,    4096,  5.1881,  0.0431, 2.501, 2.503
 1364,    4099,  5.1858,  0.0431, 2.502, 2.502
 1365,    4102,  5.1871,  0.0431, 2.504, 2.503
 1366,    4105,  5.1838,  0.0431, 2.500, 2.503
 1367,    4108,  5.1830,  0.0430, 2.503, 2.502
 1368,    4111,  5.1833,  0.0430, 2.501, 2.502
 1369,    4114,  5.1856,  0.0430, 2.503, 2.502
 1370,    4117,  5.1833,  0.0430, 2.502, 2.501
 1371,    4120,  5.1863,  0.0431, 2.504, 2.503
 1372,    4123,  5.1843,  0.0430, 2.503, 2.501
 1373,    4126,  5.1866,  0.0430, 2.504, 2.503
 1374,    4129,  5.1843,  0.0430, 2.503, 2.501
 1375,    4132,  5.1853,  0.0430, 2.503, 2.503
 1376,    4135,  5.1825,  0.0431, 2.502, 2.501
 1377,    4138,  5.1823,  0.0430, 2.499, 2.502
 1378,    4141,  5.1828,  0.0430, 2.501, 2.501
 1379,    4144,  5.1818,  0.0430, 2.502, 2.501
 1380,    4147,  5.1818,  0.0430, 2.500, 2.501
 1381,    4150,  5.1823,  0.0431, 2.503, 2.502
 1382,    4153,  5.1840,  0.0430, 2.503, 2.502
 1383,    4156,  5.1820,  0.0430, 2.501, 2.498
 1384,    4159,  5.1861,  0.0430, 2.503, 2.503
 1385,    4162,  5.1838,  0.0431, 2.502, 2.501
 1386,    4165,  5.1823,  0.0431, 2.502, 2.501
 1387,    4168,  5.1838,  0.0430, 2.502, 2.499
 1388,    4171,  5.1876,  0.0430, 2.502, 2.503
 1389,    4174,  5.1851,  0.0430, 2.501, 2.501
 1390,    4177,  5.1830,  0.0430, 2.502, 2.502
 1391,    4180,  5.1840,  0.0431, 2.499, 2.500
 1392,    4183,  5.1843,  0.0430, 2.502, 2.502
 1393,    4186,  5.1853,  0.0430, 2.501, 2.503
 1394,    4189,  5.1853,  0.0430, 2.502, 2.501
 1395,    4192,  5.1835,  0.0431, 2.501, 2.501
 1396,    4195,  5.1840,  0.0430, 2.503, 2.502
 1397,    4198,  5.1843,  0.0430, 2.503, 2.501
 1398,    4201,  5.1830,  0.0430, 2.501, 2.502
 1399,    4204,  5.1853,  0.0430, 2.502, 2.501
 1400,    4207,  5.1828,  0.0430, 2.503, 2.501
 1401,    4210,  5.1851,  0.0430, 2.502, 2.502
 1402,    4213,  5.1845,  0.0431, 2.501, 2.501
 1403,    4216,  5.1843,  0.0430, 2.502, 2.502
 1404,    4219,  5.1848,  0.0430, 2.500, 2.502
 1405,    4222,  5.1835,  0.0430, 2.502, 2.502
 1406,    4225,  5.1803,  0.0430, 2.503, 2.501
 1407,    4228,  5.1833,  0.0430, 2.502, 2.500
 1408,    4231,  5.1810,  0.0430, 2.502, 2.501
 1409,    4234,  5.1830,  0.0430, 2.503, 2.502
 1410,    4237,  5.1823,  0.0431, 2.502, 2.501
 1411,    4240,  5.1873,  0.0430, 2.502, 2.501
 1412,    4243,  5.1833,  0.0430, 2.502, 2.501
 1413,    4246,  5.1840,  0.0430, 2.503, 2.503
 1414,    4249,  5.1818,  0.0431, 2.500, 2.500
 1415,    4252,  5.1873,  0.0430, 2.503, 2.503
 1416,    4255,  5.1858,  0.0430, 2.502, 2.501
 1417,    4258,  5.1845,  0.0430, 2.503, 2.502
 1418,    4261,  5.1833,  0.0430, 2.502, 2.501
 1419,    4264,  5.1835,  0.0430, 2.503, 2.502
 1420,    4267,  5.1840,  0.0431, 2.499, 2.502
 1421,    4270,  5.1833,  0.0430, 2.503, 2.502
 1422,    4273,  5.1878,  0.0430, 2.503, 2.502
 1423,    4276,  5.1866,  0.0430, 2.503, 2.501
 1424,    4279,  5.1843,  0.0430, 2.503, 2.502
 1425,    4282,  5.1828,  0.0430, 2.503, 2.503
 1426,    4285,  5.1818,  0.0481, 2.502, 2.501
 1427,    4288,  5.1848,  0.0430, 2.502, 2.503
 1428,    4291,  5.1866,  0.0431, 2.501, 2.502
 1429,    4294,  5.1845,  0.0430, 2.503, 2.502
 1430,    4297,  5.1851,  0.0431, 2.503, 2.502
 1431,    4300,  5.1830,  0.0431, 2.502, 2.500
 1432,    4303,  5.1815,  0.0430, 2.502, 2.501
 1433,    4306,  5.1813,  0.0431, 2.500, 2.501
 1434,    4309,  5.1876,  0.0430, 2.503, 2.502
 1435,    4312,  5.1820,  0.0430, 2.503, 2.501
 1436,    4315,  5.1858,  0.0431, 2.503, 2.502
 1437,    4318,  5.1823,  0.0430, 2.501, 2.500
 1438,    4321,  5.1866,  0.0430, 2.503, 2.503
 1439,    4324,  5.1851,  0.0430, 2.503, 2.502
 1440,    4327,  5.1883,  0.0430, 2.502, 2.503
 1441,    4330,  5.1840,  0.0430, 2.501, 2.500
 1442,    4333,  5.1858,  0.0430, 2.503, 2.502
 1443,    4336,  5.1828,  0.0430, 2.501, 2.502
 1444,    4339,  5.1861,  0.0430, 2.503, 2.502
 1445,    4342,  5.1848,  0.0431, 2.502, 2.502
 1446,    4345,  5.1878,  0.0430, 2.503, 2.503
 1447,    4348,  5.1823,  0.0430, 2.501, 2.501
 1448,    4351,  5.1845,  0.0430, 2.502, 2.501
 1449,    4354,  5.1838,  0.0431, 2.502, 2.501
 1450,    4357,  5.1845,  0.0430, 2.502, 2.501
 1451,    4360,  5.1830,  0.0430, 2.503, 2.502
 1452,    4363,  5.1800,  0.0557, 1.854, 1.853
 1453,    4366,  5.1808,  0.0557, 1.853, 1.853
 1454,    4369,  5.1818,  0.0599, 1.854, 1.853
 1455,    4372,  5.1805,  0.0551, 1.853, 1.852
 1456,    4375,  5.1793,  0.0539, 1.853, 1.852
 1457,    4378,  5.1793,  0.0539, 1.853, 1.852
 1458,    4381,  5.1820,  0.0430, 2.500, 2.501
 1459,    4384,  5.1843,  0.0431, 2.503, 2.502
 1460,    4387,  5.1805,  0.0431, 2.502, 2.501
 1461,    4390,  5.1833,  0.0430, 2.501, 2.500
 1462,    4393,  5.1828,  0.0431, 2.501, 2.499
 1463,    4396,  5.1843,  0.0430, 2.501, 2.500
 1464,    4399,  5.1845,  0.0430, 2.502, 2.501
 1465,    4402,  5.1853,  0.0430, 2.501, 2.502
 1466,    4405,  5.1840,  0.0430, 2.502, 2.500
