    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
 1576,    4736,  5.1828,  0.0441, 2.505, 2.504
 1577,    4739,  5.1787,  0.0428, 2.506, 2.505
 1578,    4742,  5.1835,  0.0450, 2.507, 2.505
 1579,    4745,  5.1828,  0.0430, 2.507, 2.505
 1580,    4748,  5.1845,  0.0443, 2.507, 2.506
 1581,    4751,  5.1830,  0.0448, 2.506, 2.504
 1582,    4754,  5.1851,  0.0428, 2.508, 2.507
 1583,    4757,  5.1820,  0.0441, 2.504, 2.505
 1584,    4760,  5.1830,  0.0448, 2.508, 2.507
 1585,    4763,  5.1838,  0.0428, 2.506, 2.505
 1586,    4766,  5.1737,  0.1177, 2.509, 2.508
 1587,    4769,  5.1818,  0.0588, 2.505, 2.506
 1588,    4772,  5.1830,  0.0428, 2.507, 2.506
 1589,    4775,  5.1843,  0.0428, 2.506, 2.506
 1590,    4778,  5.1835,  0.0428, 2.506, 2.506
 1591,    4781,  5.1820,  0.0441, 2.507, 2.506
 1592,    4784,  5.1810,  0.0428, 2.507, 2.506
 1593,    4787,  5.1838,  0.0428, 2.506, 2.505
 1594,    4790,  5.1810,  0.0428, 2.505, 2.504
 1595,    4793,  5.1813,  0.0440, 2.504, 2.505
 1596,    4796,  5.1820,  0.0428, 2.504, 2.506
 1597,    4799,  5.1795,  0.0428, 2.505, 2.505
 1598,    4802,  5.1790,  0.0450, 2.506, 2.505
 1599,    4805,  5.1818,  0.0441, 2.506, 2.506
 1600,    4808,  5.1805,  0.0430, 2.506, 2.504
 1601,    4811,  5.1828,  0.0448, 2.506, 2.507
 1602,    4814,  5.1798,  0.0440, 2.507, 2.506
 1603,    4817,  5.1813,  0.0428, 2.506, 2.505
 1604,    4820,  5.1793,  0.0492, 2.507, 2.505
 1605,    4823,  5.1851,  0.0428, 2.505, 2.507
 1606,    4826,  5.1808,  0.0440, 2.506, 2.504
 1607,    4829,  5.1825,  0.0448, 2.507, 2.507
 1608,    4832,  5.1810,  0.0428, 2.506, 2.505
 1609,    4835,  5.1835,  0.0428, 2.507, 2.506
 1610,    4838,  5.1810,  0.0441, 2.505, 2.505
 1611,    4841,  5.1843,  0.0428, 2.506, 2.505
 1612,    4844,  5.1793,  0.0428, 2.504, 2.503
 1613,    4847,  5.1833,  0.0479, 2.506, 2.506
 1614,    4850,  5.1808,  0.0441, 2.505, 2.506
 1615,    4853,  5.1810,  0.0428, 2.506, 2.505
 1616,    4856,  5.1800,  0.0428, 2.504, 2.504
 1617,    4859,  5.1830,  0.0428, 2.507, 2.506
 1618,    4862,  5.1800,  0.0456, 2.503, 2.505
 1619,    4865,  5.1835,  0.0428, 2.507, 2.506
 1620,    4868,  5.1803,  0.0428, 2.504, 2.504
 1621,    4871,  5.1795,  0.0448, 2.505, 2.505
 1622,    4874,  5.1818,  0.0428, 2.504, 2.505
 1623,    4877,  5.1808,  0.0428, 2.507, 2.506
 1624,    4880,  5.1808,  0.0446, 2.504, 2.505
 1625,    4883,  5.1798,  0.0456, 2.506, 2.506
 1626,    4886,  5.1800,  0.0428, 2.504, 2.506
 1627,    4889,  5.1787,  0.0451, 2.506, 2.505
 1628,    4892,  5.1838,  0.0428, 2.504, 2.503
 1629,    4895,  5.1833,  0.0441, 2.506, 2.505
 1630,    4898,  5.1825,  0.0431, 2.507, 2.505
 1631,    4901,  5.1790,  0.0430, 2.506, 2.504
 1632,    4904,  5.1815,  0.0428, 2.506, 2.505
 1633,    4907,  5.1800,  0.0440, 2.504, 2.501
 1634,    4910,  5.1838,  0.0428, 2.506, 2.506
 1635,    4913,  5.1775,  0.0428, 2.506, 2.504
 1636,    4916,  5.1810,  0.0428, 2.505, 2.504
 1637,    4919,  5.1787,  0.0441, 2.505, 2.505
 1638,    4922,  5.1840,  0.0428, 2.506, 2.506
 1639,    4925,  5.1808,  0.0428, 2.506, 2.506
 1640,    4928,  5.1833,  0.0428, 2.506, 2.504
 1641,    4931,  5.1803,  0.0452, 2.503, 2.506
 1642,    4934,  5.1808,  0.0428, 2.506, 2.505
 1643,    4937,  5.1787,  0.0428, 2.506, 2.505
 1644,    4940,  5.1813,  0.0461, 2.505, 2.505
 1645,    4943,  5.1798,  0.0428, 2.505, 2.503
 1646,    4946,  5.1843,  0.0428, 2.505, 2.507
 1647,    4949,  5.1793,  0.0448, 2.506, 2.505
 1648,    4952,  5.1805,  0.0441, 2.507, 2.506
 1649,    4955,  5.1810,  0.0428, 2.505, 2.505
 1650,    4958,  5.1813,  0.0445, 2.506, 2.504
 1651,    4961,  5.1823,  0.0428, 2.506, 2.505
 1652,    4964,  5.1808,  0.0443, 2.507, 2.506
 1653,    4967,  5.1798,  0.0428, 2.506, 2.505
 1654,    4970,  5.1775,  0.0428, 2.505, 2.504
 1655,    4973,  5.1825,  0.0428, 2.506, 2.505
 1656,    4976,  5.1833,  0.0441, 2.505, 2.503
 1657,    4979,  5.1868,  0.0428, 2.506, 2.506
 1658,    4982,  5.1843,  0.0428, 2.506, 2.504
 1659,    4985,  5.1835,  0.0428, 2.508, 2.507
 1660,    4988,  5.1803,  0.0440, 2.506, 2.504
 1661,    4991,  5.1823,  0.0448, 2.506, 2.506
 1662,    4994,  5.1818,  0.0428, 2.505, 2.505
 1663,    4997,  5.1830,  0.0440, 2.505, 2.506
 1664,    5000,  5.1818,  0.0448, 2.505, 2.506
 1665,    5003,  5.1848,  0.0428, 2.507, 2.506
 1666,    5006,  5.1810,  0.0428, 2.505, 2.506
 1667,    5009,  5.1845,  0.0507, 2.506, 2.504
 1668,    5012,  5.1808,  0.0428, 2.506, 2.506
 1669,    5015,  5.1828,  0.0428, 2.507, 2.506
 1670,    5018,  5.1810,  0.0446, 2.506, 2.505
 1671,    5021,  5.1848,  0.0440, 2.507, 2.506
 1672,    5024,  5.1825,  0.0428, 2.507, 2.507
 1673,    5027,  5.1813,  0.0430, 2.506, 2.506
 1674,    5030,  5.1805,  0.0428, 2.504, 2.506
 1675,    5033,  5.1803,  0.0441, 2.506, 2.505
 1676,    5036,  5.1813,  0.0428, 2.505, 2.504
 1677,    5039,  5.1795,  0.0431, 2.506, 2.505
 1678,    5042,  5.1798,  0.0428, 2.506, 2.505
 1679,    5045,  5.1793,  0.0448, 2.506, 2.505
 1680,    5048,  5.1828,  0.0428, 2.507, 2.506
 1681,    5051,  5.1762,  0.0446, 2.505, 2.504
 1682,    5054,  5.1835,  0.0440, 2.506, 2.506
 1683,    5057,  5.1818,  0.0428, 2.506, 2.505
 1684,    5060,  5.1810,  0.0488, 2.507, 2.506
 1685,    5063,  5.1795,  0.0428, 2.505, 2.504
 1686,    5066,  5.1820,  0.0441, 2.507, 2.506
 1687,    5069,  5.1798,  0.0448, 2.504, 2.504
 1688,    5072,  5.1820,  0.0428, 2.506, 2.506
 1689,    5075,  5.1800,  0.0428, 2.506, 2.505
 1690,    5078,  5.1825,  0.0459, 2.507, 2.506
 1691,    5081,  5.1782,  0.0428, 2.505, 2.504
 1692,    5084,  5.1833,  0.0428, 2.507, 2.506
 1693,    5087,  5.1800,  0.0428, 2.505, 2.504
 1694,    5090,  5.1825,  0.0441, 2.506, 2.505
 1695,    5093,  5.1793,  0.0430, 2.505, 2.503
 1696,    5096,  5.1810,  0.0428, 2.505, 2.503
 1697,    5099,  5.1798,  0.0428, 2.505, 2.503
 1698,    5102,  5.1835,  0.0441, 2.504, 2.506
 1699,    5105,  5.1795,  0.0428, 2.505, 2.504
 1700,    5108,  5.1830,  0.0428, 2.506, 2.506
 1701,    5111,  5.1815,  0.0445, 2.505, 2.505
 1702,    5114,  5.1815,  0.0428, 2.506, 2.506
 1703,    5117,  5.1818,  0.0428, 2.506, 2.506
 1704,    5120,  5.1787,  0.0450, 2.506, 2.504
 1705,    5123,  5.1800,  0.0441, 2.505, 2.505
 1706,    5126,  5.1803,  0.0428, 2.507, 2.506
 1707,    5129,  5.1825,  0.0452, 2.507, 2.506
 1708,    5132,  5.1810,  0.0428, 2.505, 2.506
 1709,    5135,  5.1820,  0.0440, 2.507, 2.506
 1710,    5138,  5.1798,  0.0448, 2.505, 2.503
 1711,    5141,  5.1820,  0.0428, 2.506, 2.506
 1712,    5144,  5.1815,  0.0428, 2.506, 2.505
 1713,    5147,  5.1835,  0.0448, 2.505, 2.506
 1714,    5150,  5.1790,  0.0428, 2.505, 2.504
 1715,    5153,  5.1808,  0.0428, 2.506, 2.506
 1716,    5156,  5.1800,  0.0428, 2.505, 2.504
 1717,    5159,  5.1843,  0.0440, 2.507, 2.506
 1718,    5162,  5.1803,  0.0428, 2.505, 2.506
 1719,    5165,  5.1818,  0.0428, 2.506, 2.506
 1720,    5168,  5.1760,  0.1624, 1.865, 1.864
 1721,    5171,  5.1760,  0.1604, 1.864, 1.865
 1722,    5174,  5.1820,  0.0428, 2.506, 2.505
 1723,    5177,  5.1856,  0.0430, 2.504, 2.506
 1724,    5180,  5.1798,  0.0450, 2.506, 2.505
 1725,    5183,  5.1838,  0.0441, 2.506, 2.505
 1726,    5186,  5.1793,  0.0428, 2.505, 2.505
 1727,    5189,  5.1815,  0.0448, 2.507, 2.506
 1728,    5192,  5.1805,  0.0430, 2.506, 2.504
 1729,    5195,  5.1808,  0.0440, 2.504, 2.506
 1730,    5198,  5.1810,  0.0448, 2.506, 2.505
 1731,    5201,  5.1787,  0.0428, 2.505, 2.505
 1732,    5204,  5.1808,  0.0428, 2.506, 2.506
 1733,    5207,  5.1815,  0.0452, 2.506, 2.506
 1734,    5210,  5.1823,  0.0430, 2.506, 2.506
 1735,    5213,  5.1815,  0.0428, 2.506, 2.505
 1736,    5216,  5.1805,  0.0440, 2.506, 2.505
 1737,    5219,  5.1823,  0.0428, 2.506, 2.504
 1738,    5222,  5.1830,  0.0428, 2.506, 2.504
 1739,    5225,  5.1808,  0.0428, 2.504, 2.506
 1740,    5228,  5.1795,  0.0487, 2.506, 2.506
 1741,    5231,  5.1787,  0.0428, 2.505, 2.506
 1742,    5234,  5.1803,  0.0428, 2.506, 2.506
 1743,    5237,  5.1795,  0.0428, 2.505, 2.505
 1744,    5240,  5.1838,  0.0459, 2.506, 2.505
 1745,    5243,  5.1787,  0.0428, 2.505, 2.505
 1746,    5246,  5.1810,  0.0430, 2.506, 2.505
 1747,    5249,  5.1790,  0.0492, 2.505, 2.504
 1748,    5252,  5.1815,  0.0441, 2.504, 2.503
 1749,    5255,  5.1803,  0.0428, 2.506, 2.505
 1750,    5258,  5.1815,  0.0448, 2.506, 2.506
 1751,    5261,  5.1808,  0.0428, 2.506, 2.505
 1752,    5264,  5.1813,  0.0440, 2.504, 2.505
 1753,    5267,  5.1785,  0.0448, 2.505, 2.504
 1754,    5270,  5.1815,  0.0430, 2.506, 2.505
 1755,    5273,  5.1818,  0.0440, 2.505, 2.505
 1756,    5276,  5.1793,  0.0428, 2.504, 2.505
 1757,    5279,  5.1818,  0.0428, 2.506, 2.505
 1758,    5282,  5.1790,  0.0428, 2.506, 2.505
 1759,    5285,  5.1820,  0.0440, 2.507, 2.506
 1760,    5288,  5.1798,  0.0428, 2.505, 2.504
 1761,    5291,  5.1805,  0.0428, 2.506, 2.505
 1762,    5294,  5.1808,  0.0428, 2.505, 2.502
 1763,    5297,  5.1830,  0.0440, 2.506, 2.506
 1764,    5300,  5.1798,  0.0459, 2.504, 2.505
 1765,    5303,  5.1818,  0.0428, 2.507, 2.506
 1766,    5306,  5.1787,  0.0428, 2.506, 2.504
 1767,    5309,  5.1798,  0.0462, 2.506, 2.505
 1768,    5312,  5.1803,  0.0428, 2.505, 2.505
 1769,    5315,  5.1830,  0.0428, 2.506, 2.504
 1770,    5318,  5.1803,  0.0450, 2.506, 2.505
 1771,    5321,  5.1798,  0.0440, 2.506, 2.504
 1772,    5324,  5.1798,  0.0428, 2.505, 2.505
 1773,    5327,  5.1838,  0.0493, 2.505, 2.506
 1774,    5330,  5.1805,  0.0440, 2.507, 2.505
 1775,    5333,  5.1815,  0.0428, 2.506, 2.505
 1776,    5336,  5.1795,  0.0443, 2.506, 2.505
 1777,    5339,  5.1830,  0.0428, 2.506, 2.506
 1778,    5342,  5.1790,  0.0441, 2.505, 2.505
 1779,    5345,  5.1810,  0.0428, 2.506, 2.506
 1780,    5348,  5.1808,  0.0428, 2.505, 2.505
 1781,    5351,  5.1785,  0.0428, 2.506, 2.506
 1782,    5354,  5.1803,  0.0446, 2.504, 2.505
 1783,    5357,  5.1810,  0.0428, 2.507, 2.506
 1784,    5360,  5.1798,  0.0440, 2.504, 2.504
 1785,    5363,  5.1790,  0.0428, 2.506, 2.506
 1786,    5366,  5.1808,  0.0440, 2.506, 2.504
 1787,    5369,  5.1800,  0.0450, 2.506, 2.504
 1788,    5372,  5.1810,  0.0430, 2.505, 2.505
 1789,    5375,  5.1793,  0.0428, 2.506, 2.504
 1790,    5378,  5.1800,  0.0459, 2.505, 2.505
 1791,    5381,  5.1793,  0.0428, 2.504, 2.504
 1792,    5384,  5.1830,  0.0428, 2.507, 2.506
 1793,    5387,  5.1798,  0.0459, 2.507, 2.506
 1794,    5390,  5.1823,  0.0428, 2.507, 2.505
 1795,    5393,  5.1805,  0.0428, 2.504, 2.505
 1796,    5396,  5.1848,  0.0428, 2.504, 2.506
 1797,    5399,  5.1808,  0.0441, 2.506, 2.506
 1798,    5402,  5.1853,  0.0428, 2.505, 2.507
 1799,    5405,  5.1803,  0.0428, 2.505, 2.504
 1800,    5408,  5.1818,  0.0428, 2.506, 2.506
 1801,    5411,  5.1795,  0.0440, 2.505, 2.504
 1802,    5414,  5.1833,  0.0428, 2.507, 2.506
 1803,    5417,  5.1798,  0.0428, 2.505, 2.505
 1804,    5420,  5.1825,  0.0428, 2.507, 2.506
 1805,    5423,  5.1815,  0.0440, 2.506, 2.505
 1806,    5426,  5.1805,  0.0428, 2.507, 2.506
 1807,    5429,  5.1798,  0.0450, 2.505, 2.505
 1808,    5432,  5.1770,  0.0428, 2.506, 2.506
 1809,    5435,  5.1813,  0.0443, 2.506, 2.506
 1810,    5438,  5.1782,  0.0454, 2.506, 2.504
 1811,    5441,  5.1825,  0.0428, 2.507, 2.506
 1812,    5444,  5.1803,  0.0440, 2.506, 2.505
 1813,    5447,  5.1830,  0.0450, 2.506, 2.505
 1814,    5450,  5.1818,  0.0428, 2.506, 2.505
 1815,    5453,  5.1833,  0.0428, 2.506, 2.506
 1816,    5456,  5.1790,  0.0445, 2.505, 2.505
 1817,    5459,  5.1825,  0.0428, 2.507, 2.506
 1818,    5462,  5.1775,  0.0428, 2.506, 2.504
 1819,    5465,  5.1823,  0.0428, 2.507, 2.505
 1820,    5468,  5.1803,  0.0440, 2.506, 2.506
 1821,    5471,  5.1833,  0.0428, 2.507, 2.506
 1822,    5474,  5.1795,  0.0428, 2.506, 2.505
 1823,    5477,  5.1823,  0.0428, 2.506, 2.506
 1824,    5480,  5.1800,  0.0443, 2.507, 2.506
 1825,    5483,  5.1825,  0.0428, 2.506, 2.506
 1826,    5486,  5.1820,  0.0428, 2.504, 2.505
 1827,    5489,  5.1845,  0.0493, 2.507, 2.506
 1828,    5492,  5.1795,  0.0440, 2.505, 2.504
 1829,    5495,  5.1833,  0.0428, 2.507, 2.506
 1830,    5498,  5.1803,  0.0448, 2.506, 2.505
 1831,    5501,  5.1787,  0.0440, 2.505, 2.504
 1832,    5504,  5.1765,  0.0428, 2.505, 2.504
 1833,    5507,  5.1810,  0.0448, 2.506, 2.506
 1834,    5510,  5.1815,  0.0428, 2.505, 2.504
 1835,    5513,  5.1803,  0.0441, 2.504, 2.505
 1836,    5516,  5.1808,  0.0431, 2.506, 2.505
 1837,    5519,  5.1823,  0.0428, 2.507, 2.506
 1838,    5522,  5.1820,  0.0428, 2.506, 2.505
 1839,    5525,  5.1805,  0.0440, 2.506, 2.505
 1840,    5528,  5.1833,  0.0430, 2.507, 2.506
 1841,    5531,  5.1798,  0.0428, 2.506, 2.504
 1842,    5534,  5.1823,  0.0428, 2.507, 2.506
 1843,    5537,  5.1775,  0.0441, 2.505, 2.504
 1844,    5540,  5.1825,  0.0428, 2.505, 2.505
 1845,    5543,  5.1785,  0.0428, 2.505, 2.505
 1846,    5546,  5.1825,  0.0428, 2.507, 2.506
 1847,    5549,  5.1793,  0.0457, 2.506, 2.506
 1848,    5552,  5.1828,  0.0428, 2.506, 2.506
 1849,    5555,  5.1805,  0.0428, 2.506, 2.506
 1850,    5558,  5.1828,  0.0461, 2.506, 2.506
 1851,    5561,  5.1793,  0.0430, 2.505, 2.503
 1852,    5564,  5.1823,  0.0428, 2.506, 2.504
 1853,    5567,  5.1790,  0.0448, 2.505, 2.503
 1854,    5570,  5.1830,  0.0440, 2.506, 2.505
 1855,    5573,  5.1790,  0.0428, 2.504, 2.504
 1856,    5576,  5.1810,  0.0443, 2.505, 2.506
 1857,    5579,  5.1790,  0.0428, 2.505, 2.505
 1858,    5582,  5.1800,  0.0443, 2.506, 2.506
 1859,    5585,  5.1790,  0.0435, 2.506, 2.505
 1860,    5588,  5.1800,  0.0428, 2.506, 2.504
 1861,    5591,  5.1790,  0.0428, 2.506, 2.505
 1862,    5594,  5.1785,  0.0443, 2.506, 2.505
 1863,    5597,  5.1840,  0.0430, 2.505, 2.506
 1864,    5600,  5.1787,  0.0428, 2.505, 2.503
 1865,    5603,  5.1813,  0.0430, 2.504, 2.505
 1866,    5606,  5.1795,  0.0428, 2.506, 2.505
 1867,    5609,  5.1825,  0.0448, 2.505, 2.503
 1868,    5612,  5.1780,  0.0428, 2.505, 2.504
 1869,    5615,  5.1803,  0.0440, 2.506, 2.505
 1870,    5618,  5.1808,  0.0448, 2.506, 2.505
 1871,    5621,  5.1843,  0.0428, 2.506, 2.504
 1872,    5624,  5.1803,  0.0428, 2.504, 2.503
 1873,    5627,  5.1805,  0.0459, 2.506, 2.504
 1874,    5630,  5.1787,  0.0428, 2.504, 2.505
 1875,    5633,  5.1830,  0.0428, 2.505, 2.505
 1876,    5636,  5.1803,  0.0448, 2.504, 2.505
 1877,    5639,  5.1820,  0.0441, 2.506, 2.506
 1878,    5642,  5.1798,  0.0428, 2.506, 2.505
 1879,    5645,  5.1815,  0.0428, 2.507, 2.506
 1880,    5648,  5.1810,  0.0428, 2.506, 2.505
 1881,    5651,  5.1833,  0.0461, 2.506, 2.506
 1882,    5654,  5.1803,  0.0428, 2.505, 2.505
 1883,    5657,  5.1808,  0.0428, 2.506, 2.506
 1884,    5660,  5.1798,  0.0436, 2.505, 2.505
 1885,    5663,  5.1808,  0.0428, 2.507, 2.506
 1886,    5666,  5.1780,  0.0428, 2.506, 2.505
 1887,    5669,  5.1777,  0.0448, 2.506, 2.505
 1888,    5672,  5.1813,  0.0441, 2.506, 2.504
 1889,    5675,  5.1793,  0.0428, 2.506, 2.503
 1890,    5678,  5.1845,  0.0448, 2.507, 2.507
 1891,    5681,  5.1805,  0.0428, 2.507, 2.505
 1892,    5684,  5.1830,  0.0440, 2.507, 2.506
 1893,    5687,  5.1780,  0.0446, 2.505, 2.504
 1894,    5690,  5.1830,  0.0428, 2.504, 2.506
 1895,    5693,  5.1782,  0.0428, 2.505, 2.504
 1896,    5696,  5.1830,  0.0459, 2.507, 2.506
 1897,    5699,  5.1813,  0.0428, 2.503, 2.505
 1898,    5702,  5.1840,  0.0428, 2.507, 2.507
 1899,    5705,  5.1787,  0.0428, 2.505, 2.505
 1900,    5708,  5.1828,  0.0441, 2.504, 2.506
 1901,    5711,  5.1808,  0.0428, 2.507, 2.506
 1902,    5714,  5.1858,  0.0428, 2.506, 2.506
 1903,    5717,  5.1798,  0.0445, 2.505, 2.504
 1904,    5720,  5.1820,  0.0428, 2.506, 2.506
 1905,    5723,  5.1785,  0.0428, 2.505, 2.505
 1906,    5726,  5.1840,  0.0428, 2.507, 2.506
 1907,    5729,  5.1795,  0.0486, 2.505, 2.504
 1908,    5732,  5.1805,  0.0428, 2.506, 2.505
 1909,    5735,  5.1800,  0.0428, 2.505, 2.505
 1910,    5738,  5.1798,  0.0448, 2.505, 2.505
 1911,    5741,  5.1813,  0.0441, 2.504, 2.504
 1912,    5744,  5.1767,  0.0428, 2.506, 2.505
 1913,    5747,  5.1752,  0.2580, 1.873, 1.873
 1914,    5750,  5.1747,  0.2115, 1.867, 1.865
 1915,    5753,  5.1805,  0.0573, 1.856, 1.856
 1916,    5756,  5.1803,  0.0598, 1.855, 1.854
 1917,    5759,  5.1757,  0.2231, 1.863, 1.862
 1918,    5762,  5.1800,  0.0575, 1.856, 1.854
 1919,    5765,  5.1800,  0.0659, 1.857, 1.857
 1920,    5768,  5.1793,  0.0587, 1.856, 1.855
 1921,    5771,  5.1765,  0.1958, 1.866, 1.866
 1922,    5774,  5.1782,  0.0601, 1.855, 1.856
 1923,    5777,  5.1790,  0.0562, 1.857, 1.858
 1924,    5780,  5.1790,  0.0567, 1.856, 1.856
 1925,    5783,  5.1800,  0.0575, 1.857, 1.855
 1926,    5786,  5.1780,  0.0601, 1.856, 1.856
 1927,    5789,  5.1800,  0.0590, 1.857, 1.856
 1928,    5792,  5.1808,  0.0568, 1.856, 1.856
 1929,    5795,  5.1843,  0.0430, 2.507, 2.506
 1930,    5798,  5.1818,  0.0448, 2.506, 2.505
 1931,    5801,  5.1823,  0.0443, 2.505, 2.503
 1932,    5804,  5.1803,  0.0428, 2.504, 2.505
 1933,    5807,  5.1833,  0.0448, 2.506, 2.506
 1934,    5810,  5.1800,  0.0428, 2.506, 2.505
 1935,    5813,  5.1820,  0.0446, 2.506, 2.505
 1936,    5816,  5.1795,  0.0448, 2.505, 2.505
 1937,    5819,  5.1795,  0.0428, 2.506, 2.505
 1938,    5822,  5.1805,  0.0435, 2.505, 2.503
 1939,    5825,  5.1803,  0.0428, 2.506, 2.506
 1940,    5828,  5.1823,  0.0428, 2.506, 2.506
 1941,    5831,  5.1810,  0.0428, 2.505, 2.505
 1942,    5834,  5.1790,  0.0440, 2.506, 2.505
 1943,    5837,  5.1818,  0.0428, 2.506, 2.504
 1944,    5840,  5.1825,  0.0430, 2.507, 2.506
 1945,    5843,  5.1820,  0.0430, 2.506, 2.505
 1946,    5846,  5.1823,  0.0446, 2.506, 2.504
 1947,    5849,  5.1787,  0.0431, 2.505, 2.505
 1948,    5852,  5.1805,  0.0803, 2.301, 2.307
 1949,    5855,  5.1772,  0.1019, 1.859, 1.861
 1950,    5858,  5.1810,  0.1128, 1.861, 1.861
 1951,    5861,  5.1848,  0.1693, 1.859, 1.861
 1952,    5864,  5.1810,  0.1719, 1.867, 1.866
 1953,    5867,  5.1737,  0.1681, 1.864, 1.863
 1954,    5870,  5.1777,  0.1546, 1.865, 1.866
 1955,    5873,  5.1798,  0.1998, 1.866, 1.866
 1956,    5876,  5.1750,  0.1780, 1.867, 1.867
 1957,    5879,  5.1815,  0.1520, 1.864, 1.861
 1958,    5882,  5.1787,  0.1604, 1.863, 1.864
 1959,    5885,  5.1765,  0.1836, 1.867, 1.866
 1960,    5888,  5.1722,  0.1828, 1.863, 1.861
 1961,    5891,  5.1752,  0.1847, 1.864, 1.861
 1962,    5894,  5.1780,  0.1673, 1.866, 1.864
 1963,    5897,  5.1886,  0.1092, 1.861, 1.862
 1964,    5900,  5.1666,  0.1521, 1.864, 1.859
 1965,    5903,  5.1757,  0.2088, 1.868, 1.866
 1966,    5906,  5.1659,  0.1890, 1.868, 1.868
 1967,    5909,  5.1704,  0.1554, 1.866, 1.865
 1968,    5912,  5.1770,  0.1616, 1.865, 1.863
 1969,    5915,  5.1775,  0.1518, 1.861, 1.861
 1970,    5918,  5.1724,  0.2321, 1.873, 1.872
 1971,    5921,  5.1798,  0.1820, 1.870, 1.872
 1972,    5924,  5.1856,  0.2352, 1.863, 1.863
 1973,    5927,  5.1863,  0.2011, 1.872, 1.870
 1974,    5930,  5.1770,  0.2365, 1.870, 1.870
 1975,    5933,  5.1830,  0.2282, 1.870, 1.868
 1976,    5936,  5.1810,  0.2301, 1.870, 1.872
 1977,    5939,  5.1793,  0.2557, 1.872, 1.872
 1978,    5942,  5.1727,  0.2518, 1.873, 1.874
 1979,    5945,  5.1818,  0.2338, 1.864, 1.864
 1980,    5948,  5.1793,  0.2369, 1.870, 1.871
 1981,    5951,  5.1835,  0.2092, 1.873, 1.874
 1982,    5954,  5.1878,  0.2506, 1.870, 1.870
 1983,    5957,  5.1704,  0.2350, 1.871, 1.870
 1984,    5960,  5.1732,  0.2273, 1.871, 1.870
 1985,    5963,  5.1727,  0.2398, 1.872, 1.872
 1986,    5966,  5.1777,  0.1809, 1.865, 1.864
 1987,    5969,  5.1727,  0.2742, 1.871, 1.870
 1988,    5972,  5.1770,  0.2081, 1.870, 1.872
 1989,    5975,  5.1800,  0.2425, 1.870, 1.870
 1990,    5978,  5.1750,  0.3470, 1.881, 1.879
 1991,    5981,  5.1777,  0.3244, 1.879, 1.878
 1992,    5984,  5.1737,  0.3146, 1.875, 1.875
 1993,    5987,  5.1767,  0.3468, 1.881, 1.879
 1994,    5990,  5.1785,  0.3052, 1.872, 1.873
 1995,    5993,  5.1679,  0.3100, 1.877, 1.872
 1996,    5996,  5.1840,  0.3484, 1.870, 1.870
 1997,    5999,  5.1714,  0.2932, 1.878, 1.874
 1998,    6002,  5.1717,  0.3535, 1.878, 1.879
 1999,    6005,  5.1757,  0.3210, 1.876, 1.876
 2000,    6008,  5.1762,  0.3403, 1.873, 1.873
 2001,    6011,  5.1790,  0.3292, 1.874, 1.876
 2002,    6014,  5.1745,  0.3252, 1.873, 1.875
 2003,    6017,  5.1740,  0.3256, 1.877, 1.878
 2004,    6020,  5.1752,  0.3262, 1.874, 1.875
 2005,    6023,  5.1682,  0.3642, 1.876, 1.876
 2006,    6026,  5.1795,  0.3220, 1.875, 1.874
 2007,    6029,  5.1735,  0.3259, 1.869, 1.869
 2008,    6032,  5.1740,  0.3425, 1.879, 1.876
 2009,    6035,  5.1924,  0.3218, 1.868, 1.868
 2010,    6038,  5.1886,  0.4249, 1.882, 1.883
 2011,    6041,  5.1742,  0.4512, 1.883, 1.882
 2012,    6044,  5.1777,  0.4042, 1.888, 1.888
 2013,    6047,  5.1795,  0.4093, 1.888, 1.888
 2014,    6050,  5.1926,  0.4528, 1.884, 1.885
 2015,    6053,  5.2390,  0.7143, 1.933, 1.933
 2016,    6056,  5.2390,  0.7100, 1.934, 1.932
 2017,    6059,  5.2453,  0.7275, 1.938, 1.938
 2018,    6062,  5.2383,  0.6984, 1.930, 1.930
 2019,    6065,  5.2408,  0.7025, 1.932, 1.931
 2020,    6068,  5.2413,  0.6915, 1.929, 1.929
 2021,    6071,  5.2451,  0.6883, 1.931, 1.932
 2022,    6074,  5.2471,  0.7051, 1.934, 1.932
 2023,    6077,  5.2428,  0.6943, 1.932, 1.932
 2024,    6080,  5.2385,  0.6751, 1.931, 1.930
 2025,    6083,  5.2405,  0.6856, 1.924, 1.925
 2026,    6086,  5.2345,  0.6777, 1.924, 1.925
 2027,    6089,  5.2307,  0.6833, 1.926, 1.925
 2028,    6092,  5.2325,  0.6323, 1.927, 1.927
 2029,    6095,  5.2327,  0.6698, 1.928, 1.927
 2030,    6098,  5.2605,  0.7620, 1.942, 1.943
 2031,    6101,  5.2605,  0.7729, 1.943, 1.944
 2032,    6104,  5.2584,  0.7785, 1.944, 1.943
 2033,    6107,  5.2637,  0.7891, 1.944, 1.944
 2034,    6110,  5.2582,  0.7778, 1.947, 1.945
 2035,    6113,  5.2685,  0.7706, 1.947, 1.947
 2036,    6116,  5.2602,  0.7838, 1.943, 1.943
 2037,    6119,  5.2668,  0.7980, 1.943, 1.942
 2038,    6122,  5.2597,  0.7643, 1.945, 1.945
 2039,    6125,  5.2665,  0.7868, 1.949, 1.947
 2040,    6128,  5.2584,  0.7590, 1.942, 1.942
