log dump 2470
    i,    t(s),    U(V),    I(A), Tself, Tprob
  239,    2405, 49.7327,  1.8088,  27.2, 814.2
  240,    2415, 49.7363,  1.8067,  27.1, 814.1
  241,    2425, 49.7407,  1.8064,  27.1, 814.1
  242,    2435, 49.7443,  1.8058,  27.2, 814.2
  243,    2445, 49.7487,  1.8053,  27.1, 814.1
  244,    2455, 49.7535,  1.8079,  27.0, 814.0
  245,    2465, 49.7571,  1.8064,  27.0, 814.0
  246,    2475, 49.7615,  1.8058,  27.0, 814.0
  247,    2485, 49.7647,  1.8053,  26.1, 813.1
  248,    2495, 49.7691,  1.8044,  27.1, 814.1
  249,    2505, 49.7731,  1.8044,  27.8, 814.8
  250,    2515, 49.7783,  1.8061,  26.0, 813.0
  251,    2525, 49.7827,  1.8067,  26.1, 813.1
  252,    2535, 49.7871,  1.8061,  27.1, 814.1
  253,    2545, 49.7903,  1.8041,  27.1, 814.1
  254,    2555, 49.7939,  1.8038,  26.0, 813.0
  255,    2565, 49.7987,  1.8047,  27.1, 814.1
  256,    2575, 49.8023,  1.8044,  27.0, 814.0
  257,    2585, 49.8067,  1.8047,  27.0, 814.0
  258,    2595, 49.8111,  1.8041,  27.0, 814.0
  259,    2605, 49.8147,  1.8034,  27.0, 814.0
  260,    2615, 49.8187,  1.8034,  26.8, 813.8
  261,    2625, 49.8235,  1.8044,  27.0, 814.0
  262,    2635, 49.8283,  1.8044,  27.8, 814.8
  263,    2645, 49.8319,  1.8031,  26.8, 813.8
  264,    2655, 49.8363,  1.8028,  26.0, 813.0
  265,    2665, 49.8403,  1.8028,  26.8, 813.8
  266,    2675, 49.8451,  1.8025,  26.0, 813.0
  267,    2685, 49.8523,  1.8047,  27.8, 814.8
  268,    2695, 49.8563,  1.8041,  26.7, 813.7
  269,    2705, 49.8655,  1.8025,  26.7, 813.7
  270,    2715, 49.8615,  1.8050,  27.7, 814.7
  271,    2725, 49.8655,  1.8038,  26.0, 813.0
  272,    2735, 49.8703,  1.8055,  26.7, 813.7
  273,    2745, 49.8735,  1.8041,  26.7, 813.7
  274,    2755, 49.8779,  1.8031,  26.0, 813.0
  275,    2765, 49.8819,  1.8044,  26.7, 813.7
  276,    2775, 49.8867,  1.8034,  26.8, 813.8
  277,    2785, 49.8903,  1.8041,  26.7, 813.7
  278,    2795, 49.8951,  1.8044,  26.8, 813.8
  279,    2805, 49.8987,  1.8019,  26.8, 813.8
  280,    2815, 49.9031,  1.8028,  26.0, 813.0
  281,    2825, 49.9063,  1.8013,  26.6, 813.6
  282,    2835, 49.9107,  1.8016,  27.8, 814.8
  283,    2845, 49.9155,  1.8025,  26.6, 813.6
  284,    2855, 49.9191,  1.8019,  26.6, 813.6
  285,    2865, 49.9231,  1.8010,  26.6, 813.6
  286,    2875, 49.9279,  1.8016,  26.6, 813.6
  287,    2885, 49.9315,  1.8016,  26.7, 813.7
  288,    2895, 49.9355,  1.8013,  26.7, 813.7
  289,    2905, 49.9399,  1.8013,  26.6, 813.6
  290,    2915, 49.9447,  1.8013,  26.6, 813.6
  291,    2925, 49.9491,  1.8025,  26.6, 813.6
  292,    2935, 49.9527,  1.8004,  26.7, 813.7
  293,    2945, 49.9571,  1.8013,  26.7, 813.7
  294,    2955, 49.9611,  1.8013,  26.6, 813.6
  295,    2965, 49.9659,  1.8010,  26.7, 813.7
  296,    2975, 49.9699,  1.8013,  26.7, 813.7
  297,    2985, 49.9735,  1.8004,  26.6, 813.6
  298,    2995, 49.9767,  1.7994,  26.8, 813.8
  299,    3005, 49.9823,  1.8001,  26.7, 813.7
  300,    3015, 49.9863,  1.8007,  26.6, 813.6
  301,    3025, 49.9911,  1.8007,  26.6, 813.6
  302,    3035, 49.9943,  1.8004,  26.6, 813.6
  303,    3045, 49.9987,  1.8004,  26.7, 813.7
  304,    3055, 50.0027,  1.8007,  26.6, 813.6
  305,    3065, 50.0059,  1.7984,  26.6, 813.6
  306,    3075, 50.0103,  1.7997,  26.7, 813.7
  307,    3085, 50.0151,  1.7990,  26.6, 813.6
  308,    3095, 50.0195,  1.8004,  26.5, 813.5
  309,    3105, 50.0227,  1.7974,  26.5, 813.5
  310,    3115, 50.0267,  1.7971,  26.5, 813.5
  311,    3125, 50.0311,  1.7991,  26.6, 813.6
  312,    3135, 50.0351,  1.7990,  26.5, 813.5
  313,    3145, 50.0395,  1.7977,  26.6, 813.6
  314,    3155, 50.0442,  1.7980,  26.5, 813.5
  315,    3165, 50.0495,  1.7990,  26.5, 813.5
  316,    3175, 50.0519,  1.7977,  26.7, 813.7
  317,    3185, 50.0563,  1.7971,  26.5, 813.5
  318,    3195, 50.0614,  1.7994,  26.7, 813.7
  319,    3205, 50.0655,  1.7990,  26.5, 813.5
  320,    3215, 50.0707,  1.7994,  26.5, 813.5
  321,    3225, 50.0747,  1.7984,  26.5, 813.5
  322,    3235, 50.0786,  1.7984,  26.5, 813.5
  323,    3245, 50.0839,  1.7984,  26.5, 813.5
  324,    3255, 50.0894,  1.8007,  26.5, 813.5
